template_date,decision_time,plan_version,start_slot,remaining_intervals,solver_name,solver_version,solver_status,termination_condition,mip_gap,runtime_seconds,objective,rows,columns,binary_count
2025-01-11,2025-01-12T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0003446000046096742,294.52688906666674,7,8,1
2025-01-12,2025-01-12T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.013276099984068424,66943.8635601991,577,865,144
2025-01-12,2025-01-12T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.024255800002720207,36736.42069762013,439,512,73
2025-01-12,2025-01-13T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.000288200011709705,288.46024280000006,7,8,1
2025-01-13,2025-01-13T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.01348860000143759,66308.491883215,577,865,144
2025-01-13,2025-01-13T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.023187600017990917,35641.109513078045,439,512,73
2025-01-13,2025-01-14T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025599999935366213,265.6218417333334,7,8,1
2025-01-14,2025-01-14T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.014602100010961294,64821.03824081083,577,865,144
2025-01-14,2025-01-14T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03979260000050999,35518.48932660844,439,512,73
2025-01-14,2025-01-15T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002739999908953905,272.9899598666667,7,8,1
2025-01-15,2025-01-15T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.012875000014901161,61962.05853452978,577,865,144
2025-01-15,2025-01-15T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02313060002052225,35607.20465154309,439,512,73
2025-01-15,2025-01-16T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002902999985963106,272.1324793333333,7,8,1
2025-01-16,2025-01-16T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.017532700003357604,61958.9051340334,577,865,144
2025-01-16,2025-01-16T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03340909999678843,33736.202700191665,439,512,73
2025-01-16,2025-01-17T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002668999950401485,203.0943213333333,7,8,1
2025-01-17,2025-01-17T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02484650001861155,28188.05476042587,577,865,144
2025-01-17,2025-01-17T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.04839819998596795,13121.248023209351,439,512,73
2025-01-17,2025-01-18T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002447000006213784,191.39090933333335,7,8,1
2025-01-18,2025-01-18T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02215139998588711,29908.51154263461,577,865,144
2025-01-18,2025-01-18T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02821289998246357,13707.606734018083,439,512,73
2025-01-18,2025-01-19T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002742999931797385,269.92107466666664,7,8,1
2025-01-19,2025-01-19T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.015092099987668917,60991.17390276132,577,865,144
2025-01-19,2025-01-19T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.016692499979399145,35989.01587477877,439,512,73
2025-01-19,2025-01-20T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024049999774433672,251.901298,7,8,1
2025-01-20,2025-01-20T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.023146000021370128,61947.652999581,577,865,144
2025-01-20,2025-01-20T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.029682799999136478,34136.62396423503,439,512,73
2025-01-20,2025-01-21T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002510000194888562,264.36868866666657,7,8,1
2025-01-21,2025-01-21T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02355029998579994,61916.9651350409,577,865,144
2025-01-21,2025-01-21T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028844999993452802,33584.24291413671,439,512,73
2025-01-21,2025-01-22T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00026369999977760017,272.66940239999997,7,8,1
2025-01-22,2025-01-22T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.01427370001329109,64118.544549429105,577,865,144
2025-01-22,2025-01-22T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,2.0519023660972256e-16,0.022873899986734614,35459.570271964236,439,512,73
2025-01-22,2025-01-23T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00029930000891909003,255.22289479999995,7,8,1
2025-01-23,2025-01-23T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.014811100001679733,61960.67308557656,577,865,144
2025-01-23,2025-01-23T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02842439999221824,34762.6128550676,439,512,73
2025-01-23,2025-01-24T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0003771000192500651,200.69776586666663,7,8,1
2025-01-24,2025-01-24T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.021908900002017617,24921.988635334877,577,865,144
2025-01-24,2025-01-24T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03792659999453463,13612.546724352263,439,512,73
2025-01-24,2025-01-25T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002497999812476337,199.7110076,7,8,1
2025-01-25,2025-01-25T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02869110001483932,24670.354297340997,577,865,144
2025-01-25,2025-01-25T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028946999984327704,13148.2406756185,439,512,73
2025-01-25,2025-01-26T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025260000256821513,282.9999333333333,7,8,1
2025-01-26,2025-01-26T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.014530599990393966,65732.57956851227,577,865,144
2025-01-26,2025-01-26T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,2.028662983426551e-16,0.023598200001288205,35865.77797113365,439,512,73
2025-01-26,2025-01-27T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024500000290572643,270.9393328,7,8,1
2025-01-27,2025-01-27T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02699779998511076,58774.44256102357,577,865,144
2025-01-27,2025-01-27T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03274620001320727,33942.645540011705,439,512,73
2025-01-27,2025-01-28T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002685000072233379,274.8453162666666,7,8,1
2025-01-28,2025-01-28T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.038642600004095584,61871.09092060357,577,865,144
2025-01-28,2025-01-28T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03812039998592809,33624.00188850157,439,512,73
2025-01-28,2025-01-29T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002586000191513449,261.8233283999999,7,8,1
2025-01-29,2025-01-29T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028347999992547557,57253.23702426428,577,865,144
2025-01-29,2025-01-29T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02451039999141358,31839.054025540754,439,512,73
2025-01-29,2025-01-30T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002722000062931329,264.8562951999999,7,8,1
2025-01-30,2025-01-30T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.021109300025273114,57816.63824167175,577,865,144
2025-01-30,2025-01-30T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.022473800025181845,33747.11725128151,439,512,73
2025-01-30,2025-01-31T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002366000262554735,201.25706666666662,7,8,1
2025-01-31,2025-01-31T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.021822999988216907,23885.199994561073,577,865,144
2025-01-31,2025-01-31T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028466799994930625,12369.403671505086,439,512,73
2025-01-31,2025-02-01T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00026519998209550977,203.9721841333333,7,8,1
2025-02-01,2025-02-01T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.022010300017427653,25467.374007370658,577,865,144
2025-02-01,2025-02-01T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028923000005306676,12302.641454115039,439,512,73
2025-02-01,2025-02-02T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002744999947026372,255.45436893333337,7,8,1
2025-02-02,2025-02-02T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.012753000017255545,59898.955022395385,577,865,144
2025-02-02,2025-02-02T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02906169998459518,32671.28811810744,439,512,73
2025-02-02,2025-02-03T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025460001779720187,275.54087893333326,7,8,1
2025-02-03,2025-02-03T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.020803899999009445,60561.00749516186,577,865,144
2025-02-03,2025-02-03T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02224469999782741,32887.33713300085,439,512,73
2025-02-03,2025-02-04T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024989998200908303,255.12896533333333,7,8,1
2025-02-04,2025-02-04T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.013181299989810213,63052.11919457588,577,865,144
2025-02-04,2025-02-04T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02299029999994673,34097.91117400758,439,512,73
2025-02-04,2025-02-05T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024850000045262277,263.5468414666666,7,8,1
2025-02-05,2025-02-05T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.011803000001236796,58385.5529897946,577,865,144
2025-02-05,2025-02-05T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02258440002333373,31205.77792913856,439,512,73
2025-02-05,2025-02-06T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00027359998784959316,261.87706346666664,7,8,1
2025-02-06,2025-02-06T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.013768100005108863,63035.47013430644,577,865,144
2025-02-06,2025-02-06T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.026695000007748604,33915.21510175563,439,512,73
2025-02-06,2025-02-07T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002358000201638788,203.74983213333329,7,8,1
2025-02-07,2025-02-07T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.021223500021733344,24989.62090899011,577,865,144
2025-02-07,2025-02-07T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02226569998310879,10989.208443025587,439,512,73
2025-02-07,2025-02-08T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002502000133972615,187.99277213333335,7,8,1
2025-02-08,2025-02-08T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.029071600001771003,19509.883713285406,577,865,144
2025-02-08,2025-02-08T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02190839999821037,10035.5717743433,439,512,73
2025-02-08,2025-02-09T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002539000124670565,255.0675334666666,7,8,1
2025-02-09,2025-02-09T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.014105699985520914,56835.13022605171,577,865,144
2025-02-09,2025-02-09T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.021548699995037168,31213.14020245139,439,512,73
2025-02-09,2025-02-10T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002668999950401485,259.5801388,7,8,1
2025-02-10,2025-02-10T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.01868910001940094,54581.75752333601,577,865,144
2025-02-10,2025-02-10T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,1.2147458665427237e-16,0.022607499995501712,29948.4765274051,439,512,73
2025-02-10,2025-02-11T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025430001551285386,259.93362146666664,7,8,1
2025-02-11,2025-02-11T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02107139999861829,54701.40003660817,577,865,144
2025-02-11,2025-02-11T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03309640000225045,29710.255423997558,439,512,73
2025-02-11,2025-02-12T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002550999925006181,243.1709888,7,8,1
2025-02-12,2025-02-12T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02034230000572279,54895.57048916922,577,865,144
2025-02-12,2025-02-12T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028687799989711493,29560.508334972274,439,512,73
2025-02-12,2025-02-13T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024400002439506352,243.80526213333326,7,8,1
2025-02-13,2025-02-13T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0147374999942258,50996.47441397328,577,865,144
2025-02-13,2025-02-13T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02049190000980161,28789.8979893543,439,512,73
2025-02-13,2025-02-14T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0003847000189125538,180.8646801333333,7,8,1
2025-02-14,2025-02-14T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03341750000254251,19585.01272624252,577,865,144
2025-02-14,2025-02-14T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.016490599984535947,10542.27895707905,439,512,73
2025-02-14,2025-02-15T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025530002312734723,176.44400879999995,7,8,1
2025-02-15,2025-02-15T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.03958499999134801,20294.7412068217,577,865,144
2025-02-15,2025-02-15T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.06900899999891408,9143.79534175022,439,512,73
2025-02-15,2025-02-16T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024049999774433672,235.33023013333332,7,8,1
2025-02-16,2025-02-16T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.013020599988522008,55285.02927119283,577,865,144
2025-02-16,2025-02-16T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,1.2456228021240822e-16,0.02270120001048781,29206.10317094466,439,512,73
2025-02-16,2025-02-17T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025919999461621046,252.84030759999996,7,8,1
2025-02-17,2025-02-17T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.026598900003591552,54520.22010933038,577,865,144
2025-02-17,2025-02-17T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.04084499998134561,28800.657729338265,439,512,73
2025-02-17,2025-02-18T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00023970002075657248,260.43932973333335,7,8,1
2025-02-18,2025-02-18T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.020930899976519868,48932.94466996027,577,865,144
2025-02-18,2025-02-18T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.029488000000128523,27562.340103613376,439,512,73
2025-02-18,2025-02-19T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00023480001254938543,235.22361519999995,7,8,1
2025-02-19,2025-02-19T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.019635000004200265,49244.55416839453,577,865,144
2025-02-19,2025-02-19T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,1.2880482354978413e-16,0.022465900023235008,28244.11933366458,439,512,73
2025-02-19,2025-02-20T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00023480001254938543,236.52380426666667,7,8,1
2025-02-20,2025-02-20T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.01528859999962151,50480.46586096222,577,865,144
2025-02-20,2025-02-20T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.028570299997227266,27005.639785473235,439,512,73
2025-02-20,2025-02-21T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002677999727893621,177.68105559999992,7,8,1
2025-02-21,2025-02-21T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.049318699981085956,18333.886760080073,577,865,144
2025-02-21,2025-02-21T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.047532099997624755,9007.402190442303,439,512,73
2025-02-21,2025-02-22T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00025260000256821513,183.97889093333328,7,8,1
2025-02-22,2025-02-22T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.038248500000918284,18838.400062236444,577,865,144
2025-02-22,2025-02-22T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.031744100007927045,8803.993122210288,439,512,73
2025-02-22,2025-02-23T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.0002452000044286251,239.61050613333333,7,8,1
2025-02-23,2025-02-23T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.019894099998055026,50591.62779218404,577,865,144
2025-02-23,2025-02-23T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.02994450001278892,27626.364164997078,439,512,73
2025-02-23,2025-02-24T00:00:00,update_nextday_0000_slot144,144,1,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.00024029999622143805,241.84514373333332,7,8,1
2025-02-24,2025-02-24T00:00:00,initial_0000,1,144,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.021190899977227673,48502.05663363579,577,865,144
2025-02-24,2025-02-24T12:00:00,update_1200,72,73,HiGHS,1.15.1,OPTIMAL,Optimal,0.0,0.029671199998119846,26787.15416047797,439,512,73
