template_date,total_cost,planned_purchase_cost,downward_penalty,upward_adjustment_cost,emergency_purchase_cost,emergency_energy,spill_energy,planned_grid_energy,final_grid_energy,total_charge,total_discharge,adjust_down_energy,adjust_up_energy,adjustment_count,soc_min,soc_max
2025-02-15,40141.68470982999,20942.17243655833,0.0,0.0,19199.512273271663,4098.618393333332,10328.083043333332,38489.54721,38489.54721,15684.163999999997,12704.172840000001,0.0,0.0,0.0,1200.0000000000632,10800.000000000064
2025-02-16,67255.58952316952,55315.08624960285,0.0,0.0,11940.50327356667,2580.9728400000013,10706.713033333332,88334.72656185184,88334.72656185184,25429.513518518517,20597.90595,0.0,0.0,0.0,1200.0000000000623,10800.000000000064
2025-02-17,63432.10472068107,54358.499904721066,0.0,0.0,9073.604815960007,2057.333383333335,14220.739019999995,87992.57838374484,87992.57838374484,24449.00130041152,19803.691053333336,0.0,0.0,0.0,1200.0000000000612,10800.000000000062
2025-02-18,63824.48077419634,48829.400361079664,0.0,0.0,14995.080413116671,3694.890776666668,6054.641426666665,78927.39837065844,78927.39837065844,23559.262213991773,19083.002393333332,0.0,0.0,0.0,1200.0000000000612,10800.000000000062
2025-02-19,68221.43718644058,49273.140384702245,0.0,0.0,18948.29680173834,4357.205896666668,6146.8205833333295,79354.7220893004,79354.7220893004,24661.99685596707,19976.21745333333,0.0,0.0,0.0,1200.000000000063,10800.000000000064
2025-02-20,64366.83560522315,50544.76183752981,1.2153122952440753e-14,0.0,13822.073767693337,2936.8153833333345,9430.923033333333,81974.92644477365,81974.92644477365,23619.391551440323,19131.707156666667,5.684341886080802e-14,0.0,0.0,1200.000000000063,10800.000000000065
2025-02-21,27770.03500389066,19053.101825548994,0.0,0.0,8716.93317834167,2097.644300000001,8682.607696666664,35150.682661193416,35150.682661193416,15818.192971193412,12812.736306666662,0.0,0.0,0.0,1200.0000000000477,10800.00000000007
2025-02-22,34609.26595132791,19698.694478456233,0.0,0.0,14910.57147287167,3285.4671200000007,8360.547186666668,35875.41071115226,35875.41071115226,15555.619707818929,12600.051963333333,0.0,0.0,0.0,1200.0000000000691,10800.00000000007
2025-02-23,70456.99985841782,50366.28386375949,0.0,0.0,20090.71599465834,4199.338426666669,9963.362046666663,81862.31651427365,81862.31651427365,24033.892601440326,19467.453007166667,0.0,0.0,0.0,1200.0000000000719,10800.000000000073
2025-02-24,64485.26081139553,48451.90789711386,0.0,0.0,16033.352914281666,3600.30041,8949.346886666664,78227.27216446749,78227.27216446749,24606.275725267486,19931.08333746667,0.0,0.0,0.0,1200.0000000000732,10800.000000000073
2025-02-25,60876.279464688625,50175.46325473862,0.0,0.0,10700.816209950004,2371.070260000001,13086.128316666664,81092.47005757202,81092.47005757202,23979.405794238686,19423.318693333335,0.0,0.0,0.0,1200.0000000000732,10800.000000000073
2025-02-26,67173.67429664974,45525.000162771415,0.0,0.0,21648.674133878332,4919.8383933333325,6168.326243333331,74345.56429090534,74345.56429090534,22538.041794238685,18255.813853333337,0.0,0.0,0.0,1200.0000000000732,10800.000000000076
2025-02-27,64168.46233685917,46158.0816157475,0.0,0.0,18010.380721111673,3735.179300000001,7601.818469999999,75154.57292819094,75154.57292819094,22796.57662205761,18465.227063866663,0.0,0.0,0.0,1200.0000000000755,10800.000000000076
2025-02-28,29628.65926354236,18763.46626624736,0.0,0.0,10865.192997294998,2738.7731366666667,11047.814096666667,34401.40465983539,34401.40465983539,14735.628946502058,11935.859446666667,0.0,0.0,0.0,1200.000000000076,10800.000000000078
2025-03-01,28411.784825070492,21215.818861367155,0.0,0.0,7195.965963703336,1584.8268800000005,14571.041039999998,39554.73692144034,39554.73692144034,15314.508218107,12404.751656666664,0.0,0.0,0.0,1200.000000000076,10800.00000000008
2025-03-02,65052.306261528145,52265.21965941647,0.0,0.0,12787.086602111669,2693.6189400000003,10404.03716333333,84679.06808144032,84679.06808144032,24264.96188477366,19654.619126666665,0.0,0.0,0.0,1200.000000000081,10800.00000000008
2025-03-03,61986.59701771908,54202.12034828408,0.0,0.0,7784.476669435005,1758.1410433333344,12049.719426666665,87052.81627753086,87052.81627753086,24968.89786419753,20224.80727,0.0,0.0,0.0,1200.0000000000814,10800.000000000084
2025-03-04,60514.61115700011,48208.130382756775,0.0,0.0,12306.480774243333,2781.4744933333322,7453.776506666662,78115.70692923333,78115.70692923333,22336.560609999997,18092.6140941,0.0,0.0,0.0,1200.0000000000837,10800.000000000084
2025-03-05,59327.417499826224,50213.52610888789,0.0,0.0,9113.891390938332,1945.906983333333,13135.587239999997,81729.37073271605,81729.37073271605,23206.41671604938,18797.197539999997,0.0,0.0,0.0,1200.0000000000848,10800.000000000085
2025-03-06,60195.77661544983,47349.0688259215,1.2153122952440753e-14,0.0,12846.70778952833,2741.8800966666663,9103.081429999998,76873.80667563785,76873.80667563785,24062.900748971195,19490.94960666667,5.684341886080802e-14,0.0,0.0,1200.0000000000862,10800.000000000087
2025-03-07,29979.989588529497,19701.321235929496,0.0,0.0,10278.6683526,2200.4414500000003,14028.629973333333,35645.42342057613,35645.42342057613,15236.577353909466,12341.627656666667,0.0,0.0,0.0,1200.0000000000862,10800.000000000087
2025-03-08,26693.915304414215,17772.798941439974,0.0,0.0,8921.11636297424,2244.2827481069967,12683.68775,32068.766108065844,32068.766108065844,13506.42950617284,10940.2079,0.0,0.0,0.0,1200.0000000000896,10800.000000000091
2025-03-09,64395.30942932411,48069.55644864244,0.0,0.0,16325.752980681671,3513.9422866666673,13785.930326666665,78086.7718117284,78086.7718117284,23585.574061728392,19104.31499,0.0,0.0,0.0,1200.0000000000919,10800.000000000091
2025-03-10,68519.26868705255,45698.39275674421,0.0,0.0,22820.875930308335,4875.01123,7490.018166666665,74911.95720380658,74911.95720380658,22394.09719547325,18139.218728333333,0.0,0.0,0.0,1200.0000000000923,10800.000000000093
2025-03-11,75948.95013650751,41418.94385551084,0.0,0.0,34530.00628099666,8035.109439999999,6544.6919266666655,66411.50297374485,66411.50297374485,20857.90730041152,16894.904913333332,0.0,0.0,0.0,1200.0000000000962,10800.000000000098
2025-03-12,62930.46105063222,46868.28786375055,0.0,0.0,16062.17318688167,3515.3078966666676,12769.803243333332,75977.95851255143,75977.95851255143,22568.046662551435,18280.117796666666,0.0,0.0,0.0,1200.000000000101,10800.000000000102
2025-03-13,61624.46618068659,46328.56017482325,0.0,0.0,15295.906005863337,3461.1159333333344,7469.3080833333315,75934.11305615226,75934.11305615226,23054.226874485594,18673.923768333334,0.0,0.0,0.0,1200.0000000001014,10800.000000000102
2025-03-14,25398.909114005357,17144.715814600357,1.2153122952440753e-14,0.0,8254.193299405,2039.7108733333332,14695.60522,31202.468391934155,31202.468391934155,13248.149711934157,10731.001266666668,5.684341886080802e-14,0.0,0.0,1200.000000000102,10800.000000000104
2025-03-15,26550.6465228289,17057.887030070568,0.0,0.0,9492.759492758332,2252.42746,10076.426840534981,31279.18090781893,31279.18090781893,13321.349617283951,10790.293190000002,0.0,0.0,0.0,1200.0000000001032,10800.000000000102
2025-03-16,66593.15427783768,45548.478391561,0.0,0.0,21044.675886276673,4436.569010000001,10057.515136666665,73252.91894683127,73252.91894683127,22531.189053497943,18250.26313333333,0.0,0.0,0.0,1200.0000000001025,10800.000000000104
2025-03-17,62036.26614905803,42186.27867086803,0.0,0.0,19849.98747819,4219.274913333333,11788.849829999996,68817.84945950616,68817.84945950616,17842.859172839504,14452.715930000002,0.0,0.0,0.0,1200.0000000001023,10800.000000000102
2025-03-18,57369.09022710152,47536.03283450985,0.0,0.0,9833.05739259167,2235.6102933333345,14401.197369999996,77594.5045127572,77594.5045127572,22647.155979423864,18344.196343333333,0.0,0.0,0.0,1200.0000000001019,10800.000000000102
2025-03-19,65675.4503185722,40210.13733141552,0.0,0.0,25465.312987156674,5623.828580000001,6967.722963333332,64736.25575123457,64736.25575123457,20667.844567901233,16740.9541,0.0,0.0,0.0,1200.0000000001019,10800.000000000104
2025-03-20,73072.04964836185,45580.26857569851,0.0,0.0,27491.781072663336,5856.886813333334,12642.625369999998,72962.25282744855,72962.25282744855,20881.85300411522,16914.300933333336,0.0,0.0,0.0,1200.0000000001048,10800.000000000106
2025-03-21,26846.180912564054,16847.241092195036,1.2153122952440753e-14,0.0,9998.939820369016,2459.7997472428033,18526.427523333332,30525.71091288066,30525.71091288066,12766.415456790128,10340.79652,5.684341886080802e-14,0.0,0.0,1200.0000000001055,10800.000000000106
2025-03-22,25463.42227858513,17961.246236284554,0.0,0.0,7502.176042300576,1816.598569053498,15675.101783333334,32184.08908950617,32184.08908950617,12865.191448559668,10420.805073333333,0.0,0.0,0.0,1200.000000000106,10800.000000000106
2025-03-23,56988.53274417393,45796.95869042726,0.0,0.0,11191.574053746666,2433.5717799999998,14303.763193333332,75154.32081632674,75154.32081632674,23760.04685786008,19245.637954866666,0.0,0.0,0.0,1200.000000000106,10800.000000000106
2025-03-24,57370.2959236178,43233.254474004454,0.0,0.0,14137.041449613344,3134.367476666669,11638.842019999998,70500.50659358024,70500.50659358024,21039.656580246912,17042.12183,0.0,0.0,0.0,1200.0000000001082,10800.000000000111
2025-03-25,59652.162221022,47503.304166336995,0.0,0.0,12148.858054685004,2853.1161400000015,15299.303043333328,77828.04401777778,77828.04401777778,23324.90744444444,18893.17503,0.0,0.0,0.0,1200.000000000111,10800.000000000113
2025-03-26,66890.77386977132,41873.69899852633,0.0,0.0,25017.074871244993,5374.819223333332,13192.939293333335,67344.81310030617,67344.81310030617,20705.99015950617,16771.852029200003,0.0,0.0,0.0,1200.0000000001119,10800.000000000113
2025-03-27,55517.33787130181,43984.60558331014,1.2153122952440753e-14,0.0,11532.732287991666,2726.450113333334,11527.329306666665,71623.5647474074,71623.5647474074,21608.926074074072,17503.23012,5.684341886080802e-14,0.0,0.0,1200.000000000112,10800.000000000113
2025-03-28,22888.829229805717,17200.052780572383,0.0,0.0,5688.776449233335,1364.9080600000007,19429.699376666667,31459.909514979423,31459.909514979423,13543.35420164609,10970.116903333332,0.0,0.0,0.0,1200.0000000001128,10800.000000000113
2025-03-29,22283.236060041152,16196.871616529483,0.0,0.0,6086.364443511668,1451.7654800000003,21260.839673333332,29940.834190041154,29940.834190041154,12760.78893004115,10336.239033333331,0.0,0.0,0.0,1200.000000000114,10800.000000000115
2025-03-30,55460.18166276783,42935.01840555283,0.0,0.0,12525.163257215003,2959.6195633333346,14097.568323333331,70333.82111876542,70333.82111876542,20264.48609876543,16414.23374,0.0,0.0,0.0,1200.0000000001173,10800.000000000118
2025-03-31,63764.80120216961,38100.396419556295,0.0,0.0,25664.404782613317,5625.083299999996,6018.108473333331,60657.39411337449,60657.39411337449,17436.731263374488,14123.752323333332,0.0,0.0,0.0,1200.0000000001187,10800.000000000118
2025-04-01,56347.9183770083,44988.84208240663,0.0,0.0,11359.076294601671,2709.0213633333346,13376.466446666664,74955.47412209876,74955.47412209876,21469.35809876543,17390.18006,0.0,0.0,0.0,1200.0000000001191,10800.00000000012
2025-04-02,56103.16424114408,43015.64026410241,0.0,0.0,13087.523977041672,2953.014310000002,9750.65918,71298.84247210082,71298.84247210082,21399.273695267486,17333.411693166665,0.0,0.0,0.0,1200.0000000001196,10800.00000000012
2025-04-03,53739.605455646786,44773.67313195345,1.2153122952440753e-14,0.0,8965.932323693338,2106.104993333334,14925.761086666662,72949.10360839506,72949.10360839506,22452.19639506173,18186.27908,5.684341886080802e-14,0.0,0.0,1200.0000000001207,10800.00000000012
2025-04-04,23543.61708404395,15711.869381825616,0.0,0.0,7831.747702218336,1929.1545033333337,22202.35107,29044.22177473251,29044.22177473251,12316.961621399178,9976.738913333334,0.0,0.0,0.0,1200.000000000121,10800.000000000122
2025-04-05,25887.415552163784,15750.060236028792,0.0,0.0,10137.355316134994,2380.524349999999,17066.89387,29000.297293168725,29000.297293168725,11946.37827983539,9676.566406666665,0.0,0.0,0.0,1200.000000000121,10800.000000000122
2025-04-06,55126.481723622506,42135.740691284176,0.0,0.0,12990.741032338334,2835.3434500000003,14114.000916666664,69455.13633600823,69455.13633600823,19823.16878600823,16056.766716666665,0.0,0.0,0.0,1200.0000000001264,10800.000000000127
2025-04-07,52495.12716637178,37308.094272266775,0.0,0.0,15187.032894105005,3384.959276666668,7418.9579133333355,60686.22451884774,60686.22451884774,17944.77095884774,14535.264476666669,0.0,0.0,0.0,1200.0000000001294,10800.00000000013
2025-04-08,56172.17628195232,43287.77033902732,0.0,0.0,12884.405942925008,2768.679416666668,14913.693023333331,70518.99180325102,70518.99180325102,21162.023139917692,17141.23874333333,0.0,0.0,0.0,1200.0000000001296,10800.000000000131
2025-04-09,59550.20092147667,42562.66310225,0.0,0.0,16987.537819226676,3722.555073333335,9846.966239999996,69198.19492666666,69198.19492666666,20734.064,16794.591839999997,0.0,0.0,0.0,1200.000000000132,10800.000000000133
2025-04-10,55603.48449628213,41855.406406487135,0.0,0.0,13748.078089794995,3046.550259999999,12344.719569999997,67520.84362666667,67520.84362666667,19800.191666666673,16038.15525,0.0,0.0,0.0,1200.0000000001355,10800.000000000138
2025-04-11,24539.904203283793,14928.546325237125,0.0,0.0,9611.357878046669,2406.4032033333337,22616.520573333335,27726.777116502057,27726.777116502057,11578.997613168722,9378.988066666665,0.0,0.0,0.0,1200.0000000001382,10800.000000000138
2025-04-12,21742.317241203014,16288.934791806345,0.0,0.0,5453.382449396669,1417.379776666667,19763.992503333335,29617.363886872427,29617.363886872427,11818.900316872427,9573.309256666664,0.0,0.0,0.0,1200.000000000139,10800.000000000138
2025-04-13,52155.71013919975,38907.642270554745,0.0,0.0,13248.067868645006,2958.8050033333348,8744.646939999997,63461.152645933325,63461.152645933325,17889.223206666666,14490.270797400002,0.0,0.0,0.0,1200.0000000001392,10800.00000000014
2025-04-14,51667.466814116306,41242.167367766306,0.0,0.0,10425.299446350005,2447.0023333333343,13349.291473333333,67417.62775041151,67417.62775041151,20985.821633744854,16998.51552333333,0.0,0.0,0.0,1200.0000000001426,10800.000000000144
2025-04-15,49666.57414901029,36531.747731571944,0.0,0.0,13134.826417438342,2922.6390533333356,8369.282909999996,58896.02922234567,58896.02922234567,17420.82034567901,14110.864479999998,0.0,0.0,0.0,1200.000000000145,10800.000000000146
2025-04-16,51773.450110005986,39773.86199274098,0.0,0.0,11999.588117265,2878.5639366666665,9091.899856666667,65479.92472728394,65479.92472728394,18352.611617283947,14865.615410000002,0.0,0.0,0.0,1200.000000000146,10800.000000000146
2025-04-17,61007.97811269598,37492.937418729314,0.0,0.0,23515.04069396667,5474.96386,8799.675759999998,59418.96699810699,59418.96699810699,16978.48788477366,13752.575186666667,0.0,0.0,0.0,1200.000000000146,10800.000000000147
2025-04-18,21821.995735794077,15192.983391707407,0.0,0.0,6629.012344086668,1678.0611933333334,21326.241916666666,28263.609900123454,28263.609900123454,11901.641456790121,9640.329579999998,0.0,0.0,0.0,1200.000000000146,10800.000000000147
2025-04-19,21620.302212641207,14548.515860632875,0.0,0.0,7071.786352008332,1882.3350766666663,20248.702583333335,27397.922549053495,27397.922549053495,11825.661275720162,9578.785633333333,0.0,0.0,0.0,1200.0000000001478,10800.00000000015
2025-04-20,54495.51495797422,37333.968636222555,0.0,0.0,17161.546321751666,4345.885840000001,9313.567433333332,60243.99483576131,60243.99483576131,17466.146539094647,14147.578696666664,0.0,0.0,0.0,1200.0000000001494,10800.00000000015
2025-04-21,54634.7032700928,39865.15208261447,0.0,0.0,14769.551187478335,3586.439963333334,16475.55461,64850.979134979425,64850.979134979425,18131.335201646085,14686.381513333328,0.0,0.0,0.0,1200.0000000001503,10800.000000000153
2025-04-22,56105.53170582674,35380.99855418508,0.0,0.0,20724.533151641666,5439.004996666667,6268.53987,56537.76375279835,56537.76375279835,18712.103576131685,15156.803896666666,0.0,0.0,0.0,1200.0000000001542,10800.000000000156
2025-04-23,57656.216174474,34484.586858282324,0.0,0.0,23171.62931619167,5618.047720000001,6190.881943333331,55027.37117226337,55027.37117226337,16076.948152263374,13022.328003333336,0.0,0.0,0.0,1200.0000000001573,10800.000000000158
2025-04-24,48148.24031749326,35365.59097831159,0.0,0.0,12782.649339181668,3400.760280000001,9548.861403333332,56527.45667288065,56527.45667288065,17311.837102880658,14022.588053333331,0.0,0.0,0.0,1200.0000000001583,10800.000000000156
2025-04-25,22154.97384649362,14494.144613094933,0.0,0.0,7660.829233398685,2073.3855781893008,24815.835043333336,26851.427489794238,26851.427489794238,11098.002761316868,8989.382236666666,0.0,0.0,0.0,1200.00000000016,10800.00000000016
2025-04-26,21618.34653888549,14338.505543270794,0.0,0.0,7279.840995614693,1971.477214403293,26484.114009999998,26705.70412477366,26705.70412477366,11173.021732510286,9050.147603333333,0.0,0.0,0.0,1200.000000000161,10800.00000000016
2025-04-27,60159.0265505975,34599.602349539164,0.0,0.0,25559.424201058333,5638.345633333333,9382.546046666666,55376.82733028806,55376.82733028806,16100.818510288067,13041.662993333335,0.0,0.0,0.0,1200.0000000001623,10800.000000000164
2025-04-28,56658.91115619192,41495.28833544858,0.0,0.0,15163.622820743336,3417.906956666667,11496.246043333329,68068.67815954731,68068.67815954731,17728.271436213992,14359.899863333334,0.0,0.0,0.0,1200.0000000001628,10800.000000000164
2025-04-29,55661.91841763725,36006.4478765056,0.0,0.0,19655.470541131657,4405.955953333332,11866.407816666666,57772.35459987654,57772.35459987654,15150.993876543209,12272.305040000001,0.0,0.0,0.0,1200.0000000001628,10800.000000000164
2025-04-30,59552.297026623484,34339.38420274347,0.0,0.0,25212.912823880004,5874.517170000002,9078.959063333334,54111.65434823045,54111.65434823045,13949.251341563782,11298.893586666665,0.0,0.0,0.0,1200.0000000001633,10800.000000000164
2025-05-01,66547.3283207425,35900.442268885825,0.0,0.0,30646.88605185667,6634.766010000001,9246.189229999998,56720.07889510287,56720.07889510287,16301.455658436213,13204.179083333334,0.0,0.0,0.0,1200.0000000001653,10800.000000000166
2025-05-02,27711.68551769191,15672.380220465244,0.0,0.0,12039.305297226667,2958.9622866666664,14910.619783333334,28512.455074606172,28512.455074606172,11949.881462839505,9679.403984899998,0.0,0.0,0.0,1200.0000000001637,10800.000000000166
2025-05-03,26476.077117445107,14916.228229313436,0.0,0.0,11559.848888131672,2674.444226666668,19304.443173333337,27731.0849375823,27731.0849375823,11757.443110082302,9523.528919166667,0.0,0.0,0.0,1200.000000000166,10800.000000000167
2025-05-04,57993.49038943374,38098.6788548104,0.0,0.0,19894.811534623335,4680.987186666668,11414.365756666666,61666.12128699588,61666.12128699588,16831.97377366255,13633.898756666666,0.0,0.0,0.0,1200.0000000001673,10800.000000000167
2025-05-05,58378.9328227219,39338.75866953189,0.0,0.0,19040.174153190008,4649.207736666669,9439.290203333334,63580.70682901234,63580.70682901234,19550.614012345683,15835.997350000001,0.0,0.0,0.0,1200.0000000001678,10800.00000000017
2025-05-06,69756.36922675597,34675.40554606263,0.0,0.0,35080.96368069333,8021.787786666666,6743.5397600000015,54567.999819053504,54567.999819053504,15664.0276090535,12687.862363333334,0.0,0.0,0.0,1200.000000000172,10800.000000000173
2025-05-07,67100.37402153619,37116.8220067412,0.0,0.0,29983.552014794997,6893.659610000001,6762.2110299999995,58232.703050946504,58232.703050946504,17348.97805761317,14052.672226666666,0.0,0.0,0.0,1200.0000000001742,10800.000000000175
2025-05-08,55176.62822992053,42525.64080462719,0.0,0.0,12650.987425293335,3141.339950000001,11770.215843333332,67817.2983537037,67817.2983537037,17694.261370370372,14332.351709999997,0.0,0.0,0.0,1200.0000000001749,10800.000000000175
2025-05-09,23586.761908955003,17598.555300316668,1.2153122952440753e-14,0.0,5988.206608638335,1668.6837100000007,21421.58795666667,30458.60972,30458.60972,11612.209333333332,9405.88956,5.684341886080802e-14,0.0,0.0,1200.0000000001746,10800.000000000175
2025-05-10,24000.549811374214,17670.753790405877,0.0,0.0,6329.796020968335,1800.5074033333335,17779.656439999995,30288.845185720165,30288.845185720165,11519.213942386834,9330.56329333333,0.0,0.0,0.0,1200.0000000001746,10800.000000000175
2025-05-11,55045.88149542945,41755.49711881777,0.0,0.0,13290.384376611672,3314.9424166666686,10743.785706666664,66330.01955127036,66330.01955127036,17984.723480370372,14567.626019099998,0.0,0.0,0.0,1200.0000000001749,10800.000000000175
2025-05-12,55944.972701274404,37546.05162022442,0.0,0.0,18398.92108104999,4323.967859999998,7779.114419999998,57999.293128230456,57999.293128230456,13752.376674897123,11139.425106666667,0.0,0.0,0.0,1200.0000000001749,10800.000000000176
2025-05-13,48918.44672401342,42490.83132180509,0.0,0.0,6427.61540220833,1805.832006666666,13788.387586666666,68788.73637683128,68788.73637683128,19352.46472016461,15675.496423333334,0.0,0.0,0.0,1200.0000000001764,10800.000000000178
2025-05-14,59396.57148530404,42577.712341205704,0.0,0.0,16818.859144098336,3765.262870000001,13755.01813,66279.0267483539,66279.0267483539,17237.49046502057,13962.367276666666,0.0,0.0,0.0,1200.0000000001785,10800.000000000178
2025-05-15,61965.27780330897,41651.090560820645,1.2153122952440753e-14,0.0,20314.187242488326,4828.107093333331,12340.522259999998,63654.822386971195,63654.822386971195,17775.516948971195,14398.168728666666,5.684341886080802e-14,0.0,0.0,1200.0000000001778,10800.000000000178
2025-05-16,24056.820226495754,17782.78725767575,0.0,0.0,6274.032968820002,1922.7488833333339,27078.4013443,29963.07463839506,29963.07463839506,11010.084091728397,8918.168114300002,0.0,0.0,0.0,1200.0000000001778,10800.000000000178
2025-05-17,23519.740852463303,17709.234033508303,0.0,0.0,5810.506818955,1742.3489133333335,19341.60563666667,30145.10817489712,30145.10817489712,11037.115008230447,8940.063156666663,0.0,0.0,0.0,1200.0000000001783,10800.000000000178
2025-05-18,54823.787982620175,43761.370423908505,0.0,0.0,11062.417558711668,2669.9993000000004,15161.028269999999,69663.9191197469,69663.9191197469,18403.797630246907,14907.076080499999,0.0,0.0,0.0,1200.0000000001792,10800.000000000178
2025-05-19,51598.376036983995,39559.76400935566,0.0,0.0,12038.61202762833,2892.970023333333,14775.206816666665,62625.16063580247,62625.16063580247,16987.93180246914,13760.22476,0.0,0.0,0.0,1200.0000000001794,10800.000000000182
2025-05-20,53057.424526039016,39562.690352344,0.0,0.0,13494.734173695011,3479.3280900000022,7903.878036666666,61997.9364981893,61997.9364981893,16031.52974485597,12985.539093333333,0.0,0.0,0.0,1200.0000000001821,10800.000000000184
2025-05-21,59984.61834037797,38019.356773926316,0.0,0.0,21965.26156645166,5418.211083333333,9388.520419999999,58068.04667674897,58068.04667674897,14395.376526748973,11660.254986666667,0.0,0.0,0.0,1200.0000000001821,10800.000000000182
2025-05-22,53413.50669608034,39019.62998766702,1.2153122952440753e-14,0.0,14393.876708413321,3883.811466666664,10194.87186333333,60316.769540164605,60316.769540164605,16784.623386831274,13595.544943333334,5.684341886080802e-14,0.0,0.0,1200.0000000001803,10800.00000000018
2025-05-23,23174.976873704207,17244.933690802707,0.0,0.0,5930.043182901501,1731.1298359670777,22851.466620000003,29648.412046378602,29648.412046378602,11090.134012345678,8983.008549999999,0.0,0.0,0.0,1200.0000000001803,10800.000000000182
2025-05-24,23453.06118447429,18224.33836017262,0.0,0.0,5228.722824301666,1512.2097233333332,26364.851449999995,30698.08028798354,30698.08028798354,11004.932427983544,8913.995266666665,0.0,0.0,0.0,1200.0000000001821,10800.000000000184
2025-05-25,49683.08647763106,39661.252925264394,0.0,0.0,10021.833552366672,2613.4988266666674,14216.286043333332,63122.23570534979,63122.23570534979,15654.932572016456,12680.495383333333,0.0,0.0,0.0,1200.0000000001855,10800.000000000186
2025-05-26,63281.85069925685,38947.65490510852,0.0,0.0,24334.195794148327,6536.523299999998,9206.564686666663,60154.9735062963,60154.9735062963,15289.990629629634,12384.89241,0.0,0.0,0.0,1200.0000000001858,10800.000000000186
2025-05-27,62488.534756571426,37471.90248412311,0.0,0.0,25016.632272448318,5987.961039999996,10877.17027,56945.476065637864,56945.476065637864,14031.048082304527,11365.148946666666,0.0,0.0,0.0,1200.0000000001821,10800.000000000182
2025-05-28,49933.25467853326,40944.44823980826,0.0,0.0,8988.806438725,2418.8001499999996,11938.393913333332,65114.340982798356,65114.340982798356,17478.539576131687,14157.617056666664,0.0,0.0,0.0,1200.0000000001821,10800.000000000182
