template_date,level_bound_hit_count,realized_total_cost,regular_purchase_cost,emergency_purchase_cost,grid_purchase_energy,emergency_energy,spill_energy,charge,discharge,storage_throughput,soc_min,soc_max,soc_boundary_hits,days
2025-02-26,0,55407.661004790774,49029.77183652911,6377.889168261668,74496.79322074073,1630.3578400000006,3117.371839999994,22078.58274074074,17883.65202,39962.234760740736,1200.0,10800.0,44.0,1.0
2025-02-27,0,55613.84602683169,49592.76387341335,6021.082153418343,77205.56043518518,1104.029870000002,6918.308156666661,23340.515518518514,18905.81757,42246.33308851851,1200.0,10800.0,42.0,1.0
2025-02-28,0,18416.82196796419,14549.80709288086,3867.014875083332,35106.6602246502,1425.1165533333326,9858.43481950617,17793.40925514403,14412.661496666664,32206.070751810694,1200.0,10800.0,50.0,1.0
2025-03-01,0,16872.37331740348,14451.555343846827,2420.817973556653,35041.533417613166,712.6799733333303,8776.185053333329,17469.800724279834,14150.538586666667,31620.339310946503,1200.0,10800.0,37.0,1.0
2025-03-02,0,66852.59629202556,53887.75906176388,12964.837230261672,81239.4127564609,2911.575430000001,7171.9212366666625,24319.78868312757,19699.02883333333,44018.8175164609,1200.0,10800.0,43.0,1.0
2025-03-03,0,59644.69567758483,55989.93997719482,3654.7557003900083,84318.6954127572,799.7908466666688,8249.112313333328,25538.034979423865,20685.808333333334,46223.843312757206,1200.0,10800.0,34.0,1.0
2025-03-04,0,56591.84772830999,55903.55531504165,688.2924132683378,84107.18484666666,258.8844966666677,10606.610943333328,24000.0,19440.0,43440.0,1200.0,10800.0,47.0,1.0
2025-03-05,0,53247.08193904531,52132.61474698531,1114.4671920600006,81133.86505711933,237.42584,10570.748246666657,24579.32289711934,19909.251546666666,44488.574443786005,1200.0,10800.0,39.0,1.0
2025-03-06,0,52295.26738503491,50138.02164562157,2157.2457394133385,77762.30455606667,579.6006466666682,7672.355963333329,24888.92126,20160.026220599997,45048.94748059999,1200.0,10800.0,35.0,1.0
2025-03-07,0,15029.904904877792,14117.58975893446,912.3151459433313,34097.28128909465,298.9951999999996,10287.15975666666,16772.797539094652,13585.966006666666,30358.76354576132,1200.0,10800.0,52.0,1.0
2025-03-08,0,14601.563629841148,13559.913681371147,1041.649948470002,32664.547815802463,389.60614666666737,10933.611006666662,16091.597135802469,13034.19368,29125.79081580247,1200.0,10800.0,55.0,1.0
2025-03-09,0,47944.83238553717,46105.90015598717,1838.932229550003,73358.79884727983,448.54573333333417,6064.74300666666,23205.66775761317,18796.59088366666,42002.258641279834,1200.0,10800.0,45.0,1.0
2025-03-10,0,59555.97600843569,46721.20401579568,12834.771992640008,72172.33943234567,3456.8661566666683,3156.8900433333274,23317.072345679015,18886.828599999997,42203.90094567901,1200.0,10800.0,45.0,1.0
2025-03-11,0,50813.896821788665,49166.366715911994,1647.5301058766715,77066.46934650204,413.4406166666679,9159.585286666665,23060.034613168722,18678.628036666665,41738.66264983539,1200.0,10800.0,44.0,1.0
2025-03-12,0,47309.194158949715,45908.47893862471,1400.7152203250064,73191.0260231753,418.3203700000021,6844.284666666663,22786.98645530864,18457.4590288,41244.44548410864,1200.0,10800.0,45.0,1.0
2025-03-13,0,65836.22013409436,45333.17029034269,20503.049843751673,70545.94962588476,4658.176983333336,3436.596583333328,22220.59066255144,17998.67843666667,40219.26909921811,1200.0,10800.0,45.0,1.0
2025-03-14,0,15789.624622295367,12792.166932375367,2997.457689920001,31270.679746460904,914.690306666667,13258.877586666666,15247.720349794236,12350.653483333332,27598.373833127567,1200.0,10800.0,55.0,1.0
2025-03-15,0,17185.440407915725,13483.905044445726,3701.5353634700004,31916.849096913575,1613.267606666667,9663.344263333334,15487.61758024691,12544.970239999999,28032.587820246907,1200.0,10800.0,55.0,1.0
2025-03-16,0,50894.394794277876,47316.532681219534,3577.8621130583433,75385.73605987654,805.6693033333361,8288.442796666663,23957.450876543207,19405.535209999995,43362.9860865432,1200.0,10800.0,45.0,1.0
2025-03-17,0,45522.91636377138,44536.29873994304,986.6176238283389,72762.34109510286,220.52654666666774,10660.821813333328,23494.28699176955,19030.372463333333,42524.65945510288,1200.0,10800.0,33.0,1.0
2025-03-18,0,54027.807292010446,41097.59459474878,12930.212697261666,66706.61189255143,2674.2587533333335,4175.47066333333,21470.748329218106,17391.306146666666,38862.05447588477,1200.0,10800.0,44.0,1.0
2025-03-19,0,44855.984099654816,43985.433353006476,870.5507466483375,71404.99651353908,195.02658000000127,7923.7351466666605,22162.19498353909,17951.377936666664,40113.57292020575,1200.0,10800.0,43.0,1.0
2025-03-20,0,48279.097116253484,43768.39732638848,4510.699789865002,69688.98108419753,1228.9949500000007,4452.03605666666,22405.146197530863,18148.168419999995,40553.314617530865,1200.0,10800.0,43.0,1.0
2025-03-21,0,13997.452340777669,12618.142385641,1379.3099551366686,31132.053801934155,541.9317566666673,16768.267219999994,15117.12704526749,12244.872906666667,27361.999951934158,1200.0,10800.0,55.0,1.0
2025-03-22,0,16292.923509786673,12845.300399845006,3447.6231099416664,31332.474774238675,1219.93673,13800.454289999996,15109.251127572019,12238.493413333334,27347.744540905354,1200.0,10800.0,62.0,1.0
2025-03-23,0,45683.73848946841,43671.328301343405,2012.4101881250022,71641.52132004115,503.61877333333376,8902.21008666666,23543.20793004115,19069.99842333333,42613.20635337448,1200.0,10800.0,40.0,1.0
2025-03-24,0,48767.14864479395,41597.46029180894,7169.688352985014,68286.07824806584,1708.2819933333367,7759.286586666661,22297.770288065843,18061.19393333333,40358.964221399176,1200.0,10800.0,40.0,1.0
2025-03-25,0,50388.72035555691,41327.95299023189,9060.767365325015,67576.30256037037,2130.132533333337,4428.602803333327,22777.408370370373,18449.70078,41227.10915037037,1200.0,10800.0,33.0,1.0
2025-03-26,0,44579.50874405064,42259.8340232873,2319.67472076334,70181.71333696625,589.2509733333351,10897.67844333333,22530.162984032922,18249.43201706667,40779.59500109959,1200.0,10800.0,46.0,1.0
2025-03-27,0,46178.394110763926,39400.73179763892,6777.662313125009,65168.63157288065,1657.5668033333357,4044.9458633333297,21390.85743621399,17326.594523333333,38717.45195954732,1200.0,10800.0,45.0,1.0
2025-03-28,0,13826.79871465647,12544.445100961468,1282.353613695002,30865.648908806583,426.17226000000073,17644.55083666667,14870.470695473248,12045.08126333333,26915.551958806584,1200.0,10800.0,61.0,1.0
2025-03-29,0,12892.218507023752,12339.099044747081,553.1194622766701,30619.267755679008,177.20391333333424,20125.85867333333,15596.857345679015,12633.454449999997,28230.311795679012,1200.0,10800.0,59.0,1.0
2025-03-30,0,45381.876452681994,37808.67742541866,7573.199027263336,62574.81750999999,1683.2355500000003,4859.099726666662,21333.333333333332,17280.0,38613.333333333336,1200.0,10800.0,45.0,1.0
2025-03-31,0,46322.537459199506,38632.61668409617,7689.920775103341,63974.74410691357,1961.6618633333346,4838.623186666662,21823.119913580245,17676.72713,39499.847043580245,1200.0,10800.0,44.0,1.0
2025-04-01,0,48319.09955430942,41842.32818258442,6476.771371725004,67598.73552267489,1902.9728966666678,4949.737646666661,22858.52511934156,18515.405346666663,41373.93046600823,1200.0,10800.0,32.0,1.0
2025-04-02,0,51892.372150339565,42219.72536345622,9672.646786883344,69905.09121271234,1910.164553333336,7151.709139999994,22253.74224234568,18025.531216299998,40279.27345864568,1200.0,10800.0,33.0,1.0
2025-04-03,0,46424.54981437663,42977.01302393329,3447.536790443344,70589.11706460905,892.0991266666692,11390.504969999995,22248.321164609053,18021.14014333333,40269.46130794239,1200.0,10800.0,44.0,1.0
2025-04-04,0,12878.062324460268,11741.2027011086,1136.8596233516691,29931.215201687242,351.4475300000007,21038.91362666667,14804.982131687237,11992.035526666667,26797.0176583539,1200.0,10800.0,61.0,1.0
2025-04-05,0,20571.758440056867,11887.471552955201,8684.286887101664,29709.069657366254,2719.158689999999,17627.280756666667,14509.640477366254,11752.808786666666,26262.44926403292,1200.0,10800.0,38.0,1.0
2025-04-06,0,42852.24697242041,41203.66366276708,1648.5833096533347,67987.4451901646,390.0257733333337,9821.848056666659,21818.663720164608,17673.117613333332,39491.781333497944,1200.0,10800.0,47.0,1.0
2025-04-07,0,40884.66891835119,38736.71728622286,2147.9516321283336,64805.08531954732,650.8024333333334,8124.343253333329,21520.132102880656,17431.30700333333,38951.43910621399,1200.0,10800.0,45.0,1.0
2025-04-08,0,47601.25834608452,38247.544371231175,9353.713974853341,64659.27258053497,1964.0883566666685,8108.651713333329,21902.712757201643,17741.19733333333,39643.91009053498,1200.0,10800.0,46.0,1.0
2025-04-09,0,48964.16861993997,39783.044681786625,9181.123938153343,65368.92990325102,2586.715970000002,4732.18768666666,21521.82413991769,17432.677553333335,38954.501693251026,1200.0,10800.0,49.0,1.0
2025-04-10,0,43821.402856956054,42018.16176392938,1803.2410930266715,70529.41757942387,393.40820666666775,12230.760399999996,22270.670979423867,18039.243493333328,40309.9144727572,1200.0,10800.0,47.0,1.0
2025-04-11,0,13273.736608603704,11802.198351078701,1471.5382575250017,29366.896753950616,439.6039833333341,21795.693803333335,14179.772283950615,11485.615549999999,25665.387833950615,1200.0,10800.000000000002,60.0,1.0
2025-04-12,0,15208.901774870596,11297.889651982257,3911.0121228883377,28956.294167283944,1287.4600133333345,18598.978906666664,13787.448283950618,11167.833110000001,24955.281393950623,1200.0,10800.0,78.0,1.0
2025-04-13,0,42831.78555133524,38739.63526951689,4092.1502818183503,64754.86645999999,868.8435900000034,7269.661809999995,21461.525999999998,17383.836059999998,38845.36205999999,1200.0,10800.0,41.0,1.0
2025-04-14,0,40440.01382125,38149.839223924995,2290.1745973250054,64503.88505666665,518.6134733333344,8441.132696666658,21333.33333333333,17280.000000000004,38613.333333333336,1200.0,10800.0,45.0,1.0
2025-04-15,0,39392.70110133441,36752.5665101444,2640.1345911900094,62932.09450522633,650.5230400000022,9379.181313333323,21389.50911522634,17325.502383333333,38715.011498559674,1200.0,10800.0,43.0,1.0
2025-04-16,0,50549.926391187095,37099.19112270043,13450.735268486667,61167.53058679012,3326.7901333333334,4731.5309199999965,20964.195790123453,16980.998590000003,37945.19438012345,1200.0,10800.0,43.0,1.0
2025-04-17,0,39858.47110205396,39090.412703340626,768.0583987133343,66469.48510625513,209.02399000000057,9692.902473333328,21669.811699588477,17552.547476666667,39222.35917625514,1200.0,10800.0,45.0,1.0
2025-04-18,0,12537.15762441449,11527.624545432822,1009.5330789816684,28924.75898440329,378.8795266666673,20320.20174333333,13838.52351440329,11209.204046666666,25047.727561069958,1200.0,10800.0,60.0,1.0
2025-04-19,0,12416.971366445916,11066.385244904246,1350.5861215416699,28014.29888230453,456.1589500000008,19030.875483333333,13973.173415637855,11318.27046666666,25291.443882304517,1200.0,10800.0,58.0,1.0
2025-04-20,0,39383.1498120411,37143.47013012943,2239.6796819116653,62800.53742592591,616.296986666667,7371.6002799999915,21513.098592592592,17425.609859999997,38938.70845259259,1200.0,10800.0,46.0,1.0
2025-04-21,0,38545.34160259643,37152.488734536426,1392.852868060005,63414.6077038683,427.2951766666681,11185.275356666665,21787.98275720164,17648.266033333333,39436.24879053497,1200.0,10800.0,44.0,1.0
2025-04-22,0,43629.84380747998,34529.83197856497,9100.011828915005,57449.54246436213,2713.8409000000015,4186.059573333328,20128.392584362136,16303.997993333334,36432.39057769547,1200.0,10800.0,43.0,1.0
2025-04-23,0,39438.12431224858,37550.302683128575,1887.8216291200063,62937.67319872427,474.8114400000018,7970.114063333325,21276.072502057606,17233.618726666664,38509.691228724274,1200.0,10800.0,46.0,1.0
2025-04-24,0,37411.50243039449,36312.15837813448,1099.344052260004,61499.522519012346,235.00910333333445,10622.664276666661,21167.162345679015,17145.4015,38312.56384567901,1200.0,10800.0,47.0,1.0
2025-04-25,0,11206.924326802073,10177.76198707374,1029.1623397283333,26927.905547530863,368.8373933333331,22816.82213333333,13050.333197530865,10570.769889999996,23621.10308753086,1200.0,10800.0,74.0,1.0
2025-04-26,0,14925.684328551899,10328.253582515234,4597.430746036666,26722.43958604938,1671.3744066666663,25841.391813333328,13064.363049382717,10582.13407,23646.497119382715,1200.0,10800.0,72.0,1.0
2025-04-27,0,39496.140544410344,33311.92758783867,6184.212956571673,55880.619698189286,1507.8998133333353,4874.150493333331,20741.566411522632,16800.668793333334,37542.23520485596,1200.0,10800.0,35.0,1.0
2025-04-28,0,52772.99798850373,36815.90399276372,15957.093995740011,60857.86331522633,4378.091610000002,4579.19724666666,21235.737781893004,17200.947603333334,38436.68538522634,1200.0,10800.0,45.0,1.0
2025-04-29,0,40362.745574560824,39159.531490344154,1203.2140842166727,68234.49153905349,247.87166000000116,16853.933539999995,22080.082942386824,17884.867183333332,39964.95012572016,1200.0,10800.0,42.0,1.0
2025-04-30,0,39661.79300289778,34679.94896873778,4981.844034160001,58611.45129222222,1387.9872233333347,8119.7554166666605,19067.51788888889,15444.689489999999,34512.207378888896,1200.0,10800.0,50.0,1.0
2025-05-01,0,52681.63801392948,35350.61834990945,17331.01966402003,58611.793601893,3592.5708300000065,7506.682766666665,19401.59244855967,15715.289883333331,35116.882331893,1200.0,10800.0,47.0,1.0
2025-05-02,0,25029.443075641182,11477.394274917848,13552.048800723333,27706.4734274074,4002.6326666666628,14867.412779999993,13428.280074074075,10876.906860000003,24305.186934074074,1200.0,10800.0,65.0,1.0
2025-05-03,0,18191.68991278154,11629.859598379862,6561.830314401679,28465.927752674892,1511.7426800000042,18539.145896666665,13533.4354526749,10962.082716666666,24495.518169341565,1199.9999999999998,10800.0,61.0,1.0
2025-05-04,0,46834.808299405995,37997.679402020985,8837.128897385011,62623.29335440329,1890.3840666666697,8818.66710333333,20843.908514403294,16883.565896666667,37727.47441106996,1200.0,10800.0,47.0,1.0
2025-05-05,0,54952.032793978055,36107.31500736138,18844.717786616675,60037.00854016461,4088.4966766666694,5434.409243333331,19026.780386831277,15411.692113333333,34438.47250016461,1200.0,10800.0,44.0,1.0
2025-05-06,0,46119.600775555155,38375.92963884848,7743.671136706678,64010.35015942386,1844.703563333337,8917.149469999997,21409.58764609053,17341.765993333334,38751.35363942386,1200.0,10800.0,46.0,1.0
2025-05-07,0,48208.282134084715,37606.96645643137,10601.315677653347,61752.30237728395,2325.850093333337,4950.743879999996,21366.119950617285,17306.557159999997,38672.67711061728,1200.0,10800.0,47.0,1.0
2025-05-08,0,45571.342151287914,42034.54389051958,3536.79826076834,66522.41595473085,1016.8368300000022,7681.480456666661,21217.155410864194,17185.895882800003,38403.0512936642,1200.0,10800.0,47.0,1.0
2025-05-09,0,14495.144349201812,13286.972607428477,1208.1717417733348,30498.503732057612,459.1701533333338,19940.153109999996,13253.342502057616,10735.207426666666,23988.549928724282,1200.0,10800.0,62.0,1.0
2025-05-10,0,17125.31006630759,13973.867381084256,3151.4426852233323,31329.340772304524,995.7553166666665,17622.59986666666,13586.582748971196,11005.132026666663,24591.71477563786,1199.9999999999995,10800.0,67.0,1.0
2025-05-11,0,44943.386771564416,43804.245647392745,1139.1411241716705,70786.15706699589,341.2336700000018,11435.633793333327,22145.674440329218,17937.996296666668,40083.67073699588,1200.0,10800.0,46.0,1.0
2025-05-12,0,45028.976897248154,41774.76378181148,3254.2131154366693,67796.88154860081,908.363743333334,12747.346969999991,21193.17537860082,17166.472056666666,38359.647435267485,1200.0,10800.0,47.0,1.0
2025-05-13,0,46340.21005970171,39985.85486332337,6354.3551963783375,64409.6274364609,1321.8923000000013,9287.134096666663,17448.27968312757,14133.106543333333,31581.386226460905,1200.0,10800.0,44.0,1.0
2025-05-14,0,41716.34422172386,40615.62296801886,1100.7212537049986,66586.57461086419,315.4742799999999,10014.678606666661,20385.37886419753,16512.15688,36897.53574419753,1200.0,10800.0,46.0,1.0
2025-05-15,0,44123.480114518774,40029.16197276877,4094.3181417500036,64823.25164716049,1051.5670433333341,9383.950226666662,19609.52349382716,15883.714030000001,35493.23752382716,1200.0,10800.0,46.0,1.0
2025-05-16,0,13921.60883133078,13275.571582087445,646.0372492433348,30493.206823991764,315.42966333333396,25608.470479999996,13077.156880658436,10592.497073333332,23669.653953991772,1200.0,10800.0,61.0,1.0
2025-05-17,0,17238.60806968474,12983.634056806404,4254.974012878333,29917.251816337448,1471.95649,18532.764383333335,12671.812226337446,10264.167903333333,22935.980129670777,1200.0,10800.0,83.0,1.0
2025-05-18,0,46893.07402433043,42668.55902951043,4224.514994820001,68442.98193637858,1006.3332300000005,12030.069649999994,19700.404823045264,15957.327906666666,35657.73272971193,1200.0,10800.0,44.0,1.0
2025-05-19,0,40966.14858481036,39563.782614198695,1402.3659706116682,66148.88717987653,267.30597333333384,15051.96606666666,20257.948876543207,16408.938589999998,36666.88746654321,1200.0,10800.0,47.0,1.0
2025-05-20,0,51548.35827718533,37295.39504171533,14252.963235470002,60371.30921777777,3924.5426866666667,5989.090299999994,19891.398444444443,16112.03274,36003.431184444446,1200.0,10800.0,46.0,1.0
2025-05-21,0,42612.31978884756,41126.32352322589,1485.9962656216735,67380.93564333333,371.0028166666683,12637.874753333326,19744.462666666666,15993.014759999998,35737.477426666665,1200.0,10800.0,49.0,1.0
2025-05-22,0,40661.87051199058,39026.43916007724,1635.4313519133352,63357.81503769547,433.63102000000106,9286.307816666662,19413.19758436214,15724.690043333334,35137.887627695476,1200.0,10800.0,48.0,1.0
2025-05-23,0,14476.122827105146,12987.284338255145,1488.83848885,29957.166621604934,530.9490266666669,21720.339186666664,12351.719271604936,10004.892609999999,22356.611881604935,1200.0,10800.0,71.0,1.0
2025-05-24,0,13843.175091554986,13520.561549918319,322.61354163666675,30406.138748683126,127.14538000000019,24427.884879999983,12373.146572016476,10022.248723333332,22395.395295349805,1200.0,10800.0,93.0,1.0
2025-05-25,0,39495.19104534412,38218.26278120245,1276.9282641416703,62562.69078909464,272.83580333333396,10429.029986666663,20323.60687242798,16462.12156666667,36785.728439094644,1200.0,10800.0,46.0,1.0
2025-05-26,0,49193.751435845625,37682.08645437228,11511.664981473343,60660.65171419753,2995.928736666668,5535.066206666661,18640.422864197528,15098.74252,33739.16538419753,1200.0,10800.0,49.0,1.0
2025-05-27,0,41360.094324177684,41048.38982082268,311.7045033550017,68323.73164470945,125.27233333333399,15106.120046666661,20802.717007242798,16850.200775866666,37652.917783109464,1200.0,10800.0,47.0,1.0
2025-05-28,0,45129.65252020009,38450.038505563425,6679.614014636664,61992.13702987654,2078.9589133333325,8192.49132666666,18972.525876543205,15367.745959999998,34340.27183654321,1200.0,10800.0,46.0,1.0
2025-05-29,0,42857.57905716369,39761.52325626035,3096.055800903338,64863.644386584354,781.6316600000016,7640.949936666662,20495.808473251025,16601.604863333334,37097.41333658436,1200.0,10800.0,45.0,1.0
2025-05-30,0,14865.737832306186,13166.343455792854,1699.3943765133322,30015.592757201644,615.4665133333331,21635.364833333333,12628.738090534976,10229.277853333333,22858.01594386831,1200.0,10800.0,62.0,1.0
2025-05-31,0,14483.108730455526,12971.567663240523,1511.5410672150026,30250.53891893004,538.5627766666674,20026.923806666662,12489.454152263377,10116.457863333331,22605.912015596707,1200.0,10800.0,65.0,1.0
2025-06-01,0,88735.44747217937,44414.503853707676,44320.94361847169,66345.93893390946,10716.118733333338,1631.7879833333309,22133.912020576136,17928.468736666666,40062.3807572428,1200.0,10800.0,36.0,1.0
2025-06-02,0,74394.71492882929,49730.66711065759,24664.04781817169,75870.5448025926,5797.299860000006,8594.547433333333,23328.892259259264,18896.40273,42225.29498925926,1200.0,10800.0,47.0,1.0
2025-06-03,0,66372.12972293171,49197.53296911837,17174.59675381335,74108.63432209998,4275.586923333337,5888.864939999998,22647.30792333333,18344.3194179,40991.627341233325,1200.0,10800.0,55.0,1.0
2025-06-04,0,69411.24422970002,49116.570887131675,20294.67334256835,73806.0145230041,4906.031696666671,4888.593759999998,21990.481893004107,17812.29033333333,39802.77222633743,1200.0,10800.0,50.0,1.0
2025-06-05,0,69618.21112682171,50834.43498668669,18783.776140135018,75661.26233448558,4601.958413333338,4795.045926666662,22730.82537448559,18411.968553333332,41142.79392781892,1200.0,10800.0,55.0,1.0
2025-06-06,0,39048.252740536846,15258.178869060172,23790.073871476678,32058.3961791358,6373.744916666668,4907.541763333333,14050.542802469134,11380.93967,25431.482472469135,1200.0,10800.0,72.0,1.0
2025-06-07,0,27629.345999783385,17736.37222240505,9892.973777378336,36839.84908781893,2721.048600000001,5809.336109999998,13816.043041152263,11190.994863333333,25007.037904485598,1200.0,10800.0,56.0,1.0
2025-06-08,0,63572.710960441545,63409.476552949876,163.23440749166656,92639.71510386831,54.544963333333264,22932.789143333324,24087.09275720164,19510.545133333333,43597.63789053498,1200.0,10800.0,64.0,1.0
2025-06-09,0,64337.32524551508,55693.573105901734,8643.752139613347,80924.49627320986,1799.9605700000027,7689.192963333328,21592.376209876536,17489.82473,39082.20093987654,1200.0,10800.0,56.0,1.0
2025-06-10,0,62001.44985008905,60451.012880330716,1550.4369697583343,87094.72666485596,356.1284800000002,11605.082596666656,22249.093411522634,18021.76566333333,40270.85907485596,1200.0,10800.0,63.0,1.0
2025-06-11,0,67973.10384518879,61515.43885470379,6457.664990485,88994.3759002469,1275.043356666667,9867.49360666666,22723.57658024691,18406.097029999997,41129.67361024691,1200.0,10800.0,53.0,1.0
2025-06-12,0,66217.74765893437,65227.1906368577,990.5570220766688,92824.25154164608,201.2727100000006,16136.680416666657,23349.753868312753,18913.300633333332,42263.05450164608,1200.0,10800.0,71.0,1.0
2025-06-13,0,25585.30443237641,21614.727342434744,3970.577089941667,42028.19646555555,941.30792,12048.086599999997,13558.442555555554,10982.338469999999,24540.781025555552,1200.0,10800.0,73.0,1.0
2025-06-14,0,22955.03767831747,22863.1667492408,91.87092907666732,44420.02481024691,21.828206666666915,15542.019103333332,14244.686913580248,11538.196399999997,25782.883313580245,1200.0,10800.0,69.0,1.0
2025-06-15,0,62585.48385488233,60668.882418568995,1916.6014363133359,88394.06382666665,352.9151233333339,13560.004549999994,23999.999999999996,19440.0,43440.0,1200.0,10800.0,52.0,1.0
2025-06-16,0,63542.17423609358,60776.827492100245,2765.3467439933384,87541.20943954733,676.6165433333347,11034.56103666666,23627.430769547325,19138.21892333333,42765.64969288066,1200.0,10800.0,50.0,1.0
2025-06-17,0,65966.07611870226,61661.38126511559,4304.694853586669,88582.16154374485,794.1343566666671,10438.347036666659,22636.512967078186,18335.57550333333,40972.088470411516,1200.0,10800.0,54.0,1.0
2025-06-18,0,64388.32524910477,64344.09664955977,44.228599544999454,91682.20132436213,10.897769999999866,16156.641553333324,24252.97758436214,19644.91184333333,43897.889427695474,1200.0,10800.0,61.0,1.0
2025-06-19,0,61254.683112707266,60012.44226649559,1242.2408462116719,87677.5121876543,327.76351666666807,15284.60681666666,23479.810987654317,19018.646899999996,42498.45788765431,1200.0,10800.0,48.0,1.0
