period,baseline,template_date,template_slot,interval_start,interval_end,decision_time,level_bound_hit_count,load_actual_kwh,pv_actual_kwh,price_actual,price_pred,grid_plan_kwh,grid_emergency_kwh,charge_bus_kwh,discharge_bus_kwh,spill_kwh,soc_before_kwh,soc_after_kwh,regular_purchase_cost,emergency_purchase_cost,realized_total_cost
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,11,2025-02-01 01:50:00,2025-02-01 02:00:00,2025-02-01 00:00:00,0,448.026,0.0,0.3041,0.3673,1355.6285066666665,0.0,833.3333333333333,0.0,74.26917333333313,5550.0,6300.0,412.24662887733325,0.0,412.24662887733325
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,12,2025-02-01 02:00:00,2025-02-01 02:10:00,2025-02-01 00:00:00,0,397.4033,0.0,0.2537,0.3513,1361.9686666666666,0.0,833.3333333333333,0.0,131.23203333333345,6300.0,7050.0,345.5314507333333,0.0,345.5314507333333
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,13,2025-02-01 02:10:00,2025-02-01 02:20:00,2025-02-01 00:00:00,0,434.0906,0.0,0.3346,0.3334,1355.3570899999997,0.0,833.3333333333333,0.0,87.93315666666649,7050.0,7800.0,453.5024823139999,0.0,453.5024823139999
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,14,2025-02-01 02:20:00,2025-02-01 02:30:00,2025-02-01 00:00:00,0,490.5609,0.0,0.3971,0.3577,1378.5088633333332,0.0,833.3333333333333,0.0,54.614630000000034,7800.0,8550.0,547.4058696296667,0.0,547.4058696296667
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,15,2025-02-01 02:30:00,2025-02-01 02:40:00,2025-02-01 00:00:00,0,503.22,0.0,0.367,0.4041,535.4833333333333,0.0,0.0,0.0,32.26333333333332,8550.0,8550.0,196.52238333333332,0.0,196.52238333333332
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,16,2025-02-01 02:40:00,2025-02-01 02:50:00,2025-02-01 00:00:00,0,474.0728,0.0,0.3185,0.4069,514.4647699999998,0.0,0.0,0.0,40.391969999999844,8550.0,8550.0,163.85702924499995,0.0,163.85702924499995
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,17,2025-02-01 02:50:00,2025-02-01 03:00:00,2025-02-01 00:00:00,0,461.3844,0.0,0.3285,0.4074,530.20038,0.0,0.0,0.0,68.81597999999997,8550.0,8550.0,174.17082483000002,0.0,174.17082483000002
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,18,2025-02-01 03:00:00,2025-02-01 03:10:00,2025-02-01 00:00:00,0,476.9417,0.0,0.3772,0.4289,541.3283333333331,0.0,0.0,0.0,64.38663333333312,8550.0,8550.0,204.18904733333326,0.0,204.18904733333326
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,19,2025-02-01 03:10:00,2025-02-01 03:20:00,2025-02-01 00:00:00,0,483.3995,0.0,0.3815,0.4463,545.0774466666664,0.0,0.0,0.0,61.67794666666646,8550.0,8550.0,207.94704590333325,0.0,207.94704590333325
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,20,2025-02-01 03:20:00,2025-02-01 03:30:00,2025-02-01 00:00:00,0,486.6019,0.0,0.3822,0.4264,540.0665066666666,0.0,0.0,0.0,53.464606666666555,8550.0,8550.0,206.41341884799994,0.0,206.41341884799994
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,21,2025-02-01 03:30:00,2025-02-01 03:40:00,2025-02-01 00:00:00,0,498.8483,0.0,0.3962,0.396,538.8696666666666,0.0,0.0,0.0,40.02136666666661,8550.0,8550.0,213.50016193333332,0.0,213.50016193333332
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,22,2025-02-01 03:40:00,2025-02-01 03:50:00,2025-02-01 00:00:00,0,518.3097,0.0,0.3879,0.4131,526.20491,0.0,0.0,0.0,7.89521000000002,8550.0,8550.0,204.11488458900004,0.0,204.11488458900004
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,23,2025-02-01 03:50:00,2025-02-01 04:00:00,2025-02-01 00:00:00,0,509.1335,0.0,0.3405,0.4199,543.1417566666667,0.0,0.0,0.0,34.008256666666625,8550.0,8550.0,184.93976814500002,0.0,184.93976814500002
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,24,2025-02-01 04:00:00,2025-02-01 04:10:00,2025-02-01 00:00:00,0,483.6167,0.0,0.3164,0.4068,555.3586666666666,0.0,0.0,0.0,71.74196666666666,8550.0,8550.0,175.71548213333332,0.0,175.71548213333332
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,25,2025-02-01 04:10:00,2025-02-01 04:20:00,2025-02-01 00:00:00,0,491.1868,0.0,0.3916,0.4173,545.5918566666664,0.0,0.0,0.0,54.40505666666644,8550.0,8550.0,213.65377107066658,0.0,213.65377107066658
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,26,2025-02-01 04:20:00,2025-02-01 04:30:00,2025-02-01 00:00:00,0,504.6453,0.0,0.4109,0.3967,551.7023433333333,0.0,0.0,0.0,47.05704333333324,8550.0,8550.0,226.69449287566664,0.0,226.69449287566664
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,27,2025-02-01 04:30:00,2025-02-01 04:40:00,2025-02-01 00:00:00,0,505.5783,0.0,0.361,0.3628,1410.5393333333332,0.0,833.3333333333333,0.0,71.6277,8550.0,9300.0,509.2046993333333,0.0,509.2046993333333
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,28,2025-02-01 04:40:00,2025-02-01 04:50:00,2025-02-01 00:00:00,0,503.231,0.0,0.3799,0.3948,576.3750833333332,0.0,0.0,0.0,73.14408333333324,9300.0,9300.0,218.9648941583333,0.0,218.9648941583333
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,29,2025-02-01 04:50:00,2025-02-01 05:00:00,2025-02-01 00:00:00,0,502.847,0.0002,0.4094,0.4256,581.4273933333334,0.0,0.0,0.0,78.58059333333341,9300.0,9300.0,238.0363748306667,0.0,238.0363748306667
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,30,2025-02-01 05:00:00,2025-02-01 05:10:00,2025-02-01 00:00:00,0,499.6417,0.0,0.4052,0.4232,571.8389999999999,0.0,0.0,0.0,72.19729999999993,9300.0,9300.0,231.70916279999997,0.0,231.70916279999997
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,31,2025-02-01 05:10:00,2025-02-01 05:20:00,2025-02-01 00:00:00,0,488.7836,0.0,0.3896,0.4181,563.1363133333333,0.0,0.0,0.0,74.35271333333333,9300.0,9300.0,219.39790767466667,0.0,219.39790767466667
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,32,2025-02-01 05:20:00,2025-02-01 05:30:00,2025-02-01 00:00:00,0,498.5188,0.0033,0.3908,0.4022,569.0311633333332,0.0,0.0,0.0,70.51566333333321,9300.0,9300.0,222.3773786306666,0.0,222.3773786306666
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,33,2025-02-01 05:30:00,2025-02-01 05:40:00,2025-02-01 00:00:00,0,529.2233,0.0,0.3821,0.3729,1425.1653333333334,0.0,833.3333333333333,0.0,62.608700000000226,9300.0,10050.0,544.5556738666667,0.0,544.5556738666667
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,34,2025-02-01 05:40:00,2025-02-01 05:50:00,2025-02-01 00:00:00,0,547.4103,0.0,0.3475,0.369,1441.1708399999998,0.0,833.3333333333333,0.0,60.42720666666651,10050.0,10800.0,500.8068668999999,0.0,500.8068668999999
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,35,2025-02-01 05:50:00,2025-02-01 06:00:00,2025-02-01 00:00:00,0,531.2274,0.0462,0.5182,0.5221,590.4853566666666,0.0,0.0,-0.0,59.304156666666586,10800.0,10800.0,305.98951182466664,0.0,305.98951182466664
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,36,2025-02-01 06:00:00,2025-02-01 06:10:00,2025-02-01 00:00:00,0,510.9833,0.0,0.8102,0.7593,0.0,0.0,0.0,571.5503333333334,60.56703333333337,10800.0,10164.944074074074,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,37,2025-02-01 06:10:00,2025-02-01 06:20:00,2025-02-01 00:00:00,0,535.1872,0.0,0.8756,0.8569,0.0,0.0,0.0,571.6762533333332,36.48905333333323,10164.944074074074,9529.748237037036,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,38,2025-02-01 06:20:00,2025-02-01 06:30:00,2025-02-01 00:00:00,0,533.9993,0.644,0.818,0.8906,0.0,0.0,0.0,579.29828,45.942980000000034,9529.748237037036,8886.08348148148,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,39,2025-02-01 06:30:00,2025-02-01 06:40:00,2025-02-01 00:00:00,0,504.52,0.0,0.7708,0.9056,0.0,0.0,0.0,566.9566666666667,62.436666666666724,8886.08348148148,8256.131629629628,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,40,2025-02-01 06:40:00,2025-02-01 06:50:00,2025-02-01 00:00:00,0,519.5537,0.0,0.7715,0.8653,0.0,0.0,0.0,577.2772766666667,57.723576666666645,8256.131629629628,7614.712433333332,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,41,2025-02-01 06:50:00,2025-02-01 07:00:00,2025-02-01 00:00:00,0,566.415,14.9349,0.8181,0.8326,0.0,0.0,0.0,615.51037,64.03026999999997,7614.712433333332,6930.8120222222215,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,42,2025-02-01 07:00:00,2025-02-01 07:10:00,2025-02-01 00:00:00,0,608.7917,56.75,0.8678,0.8381,0.0,0.0,0.0,619.4150000000001,67.37330000000009,6930.8120222222215,6242.573133333332,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,43,2025-02-01 07:10:00,2025-02-01 07:20:00,2025-02-01 00:00:00,0,617.214,102.656,0.864,0.8552,0.0,0.0,0.0,544.5932166666664,30.03521666666643,6242.573133333332,5637.469559259259,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,44,2025-02-01 07:20:00,2025-02-01 07:30:00,2025-02-01 00:00:00,0,595.3965,147.4879,0.8237,0.8641,0.0,0.0,0.0,492.5618433333333,44.65324333333331,5637.469559259259,5090.178622222222,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,45,2025-02-01 07:30:00,2025-02-01 07:40:00,2025-02-01 00:00:00,0,579.5367,190.1125,0.7654,0.8264,0.0,0.0,0.0,516.2027499999998,126.77854999999983,5090.178622222222,4516.620011111111,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,46,2025-02-01 07:40:00,2025-02-01 07:50:00,2025-02-01 00:00:00,0,609.0004,231.3466,0.7258,0.7485,0.0,0.0,0.0,466.5870133333333,88.93321333333324,4516.620011111111,3998.189996296296,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,47,2025-02-01 07:50:00,2025-02-01 08:00:00,2025-02-01 00:00:00,0,640.2367,279.0753,0.8697,0.8821,0.0,0.0,0.0,384.70339666666666,23.54199666666665,3998.189996296296,3570.7417777777778,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,48,2025-02-01 08:00:00,2025-02-01 08:10:00,2025-02-01 00:00:00,0,633.9417,334.0187,1.0783,1.1147,0.0,0.0,0.0,335.82608333333326,35.90308333333331,3570.7417777777778,3197.6016851851855,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,49,2025-02-01 08:10:00,2025-02-01 08:20:00,2025-02-01 00:00:00,0,590.9107,388.6844,1.0448,1.0666,0.0,0.0,0.0,291.24780666666646,89.02150666666643,3197.6016851851855,2873.9930111111116,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,50,2025-02-01 08:20:00,2025-02-01 08:30:00,2025-02-01 00:00:00,0,568.5582,438.7656,0.9667,0.981,0.0,0.0,0.0,232.50385333333332,102.71125333333327,2873.9930111111116,2615.6553962962967,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,51,2025-02-01 08:30:00,2025-02-01 08:40:00,2025-02-01 00:00:00,0,574.2283,487.9437,0.9429,0.9845,0.0,0.0,0.0,222.6288333333332,136.3442333333332,2615.6553962962967,2368.2900259259263,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,52,2025-02-01 08:40:00,2025-02-01 08:50:00,2025-02-01 00:00:00,0,577.8523,541.8832,0.893,0.9693,0.0,0.0,0.0,145.27940666666666,109.31030666666663,2368.2900259259263,2206.8684629629633,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,53,2025-02-01 08:50:00,2025-02-01 09:00:00,2025-02-01 00:00:00,0,649.08,586.6261,0.9266,0.9964,0.0,0.0,0.0,126.7590866666668,64.30518666666671,2206.8684629629633,2066.0250333333333,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,54,2025-02-01 09:00:00,2025-02-01 09:10:00,2025-02-01 00:00:00,0,737.1267,621.95,0.9995,1.0268,0.0,0.0,0.0,130.65841666666677,15.481716666666784,2066.0250333333333,1920.8490148148146,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,55,2025-02-01 09:10:00,2025-02-01 09:20:00,2025-02-01 00:00:00,0,711.2534,665.4293,0.9415,0.9497,0.0,0.0,0.0,134.58627333333334,88.7621733333333,1920.8490148148146,1771.3087111111108,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,56,2025-02-01 09:20:00,2025-02-01 09:30:00,2025-02-01 00:00:00,0,698.3617,729.7222,0.8825,0.9335,0.0,0.0,0.0,88.31002000000001,119.67052000000001,1771.3087111111108,1673.1864666666663,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,57,2025-02-01 09:30:00,2025-02-01 09:40:00,2025-02-01 00:00:00,0,736.3867,798.0875,0.8929,0.9712,0.0,0.0,0.0,24.84758333333309,86.54838333333305,1673.1864666666663,1645.5780407407406,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,58,2025-02-01 09:40:00,2025-02-01 09:50:00,2025-02-01 00:00:00,0,733.2126,838.3207,0.9059,0.907,0.0,0.0,0.0,17.02538000000004,122.13348000000008,1645.5780407407406,1626.6609518518517,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,59,2025-02-01 09:50:00,2025-02-01 10:00:00,2025-02-01 00:00:00,0,697.1224,867.3196,0.8581,0.9629,0.0,0.0,0.0,26.16369999999995,196.36090000000002,1626.6609518518517,1597.590174074074,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,60,2025-02-01 10:00:00,2025-02-01 10:10:00,2025-02-01 00:00:00,0,678.5883,894.0187,0.8084,1.108,0.0,0.0,41.92933333333349,0.0,173.50106666666647,1597.590174074074,1635.3265740740742,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,61,2025-02-01 10:10:00,2025-02-01 10:20:00,2025-02-01 00:00:00,0,711.4322,911.8498,0.8605,1.0746,0.0,0.0,80.64092333333338,0.0,119.77667666666662,1635.3265740740742,1707.903405074074,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,62,2025-02-01 10:20:00,2025-02-01 10:30:00,2025-02-01 00:00:00,0,706.707,933.6272,0.8292,1.0388,0.0,0.0,110.43277999999975,0.0,116.48742000000027,1707.903405074074,1807.2929070740738,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,63,2025-02-01 10:30:00,2025-02-01 10:40:00,2025-02-01 00:00:00,0,666.9933,959.2188,0.7446,1.0936,0.0,0.0,137.95350000000008,0.0,154.27199999999993,1807.2929070740738,1931.4510570740738,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,64,2025-02-01 10:40:00,2025-02-01 10:50:00,2025-02-01 00:00:00,0,678.7204,979.8082,0.7982,1.1025,0.0,0.0,152.12031666666678,0.0,148.96748333333323,1931.4510570740738,2068.359342074074,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,65,2025-02-01 10:50:00,2025-02-01 11:00:00,2025-02-01 00:00:00,0,678.1305,1021.3479,0.6917,0.8245,0.0,0.0,175.27582666666683,0.0,167.94157333333317,2068.359342074074,2226.1075860740743,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,66,2025-02-01 11:00:00,2025-02-01 11:10:00,2025-02-01 00:00:00,0,652.925,1060.275,0.438,0.4377,403.24768325102946,0.0,568.9600999176961,0.0,241.6375833333334,2226.1075860740743,2738.171676000001,176.6224852639509,0.0,176.6224852639509
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,67,2025-02-01 11:10:00,2025-02-01 11:20:00,2025-02-01 00:00:00,0,657.6943,1046.1778,0.3671,0.3936,635.1638533333332,0.0,833.3333333333333,0.0,190.31402000000003,2738.171676000001,3488.171676000001,233.16865055866663,0.0,233.16865055866663
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,68,2025-02-01 11:20:00,2025-02-01 11:30:00,2025-02-01 00:00:00,0,656.1017,1051.3418,0.3419,0.4695,0.0,0.0,246.23040333333336,0.0,149.0096966666665,3488.171676000001,3709.779039000001,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,69,2025-02-01 11:30:00,2025-02-01 11:40:00,2025-02-01 00:00:00,0,654.535,1099.0625,0.308,0.4748,0.0,0.0,257.76858333333325,0.0,186.75891666666678,3709.779039000001,3941.770764000001,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,70,2025-02-01 11:40:00,2025-02-01 11:50:00,2025-02-01 00:00:00,0,692.2085,1136.3157,0.3563,0.4341,595.0685066666665,0.0,833.3333333333333,0.0,205.8423733333334,3941.770764000001,4691.770764000001,212.02290892533327,0.0,212.02290892533327
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,71,2025-02-01 11:50:00,2025-02-01 12:00:00,2025-02-01 00:00:00,0,680.1495,1128.4168,0.3499,0.4072,540.9679633333333,0.0,833.3333333333333,0.0,155.90193,4691.770764000001,5441.770764000001,189.2846903703333,0.0,189.2846903703333
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,72,2025-02-01 12:00:00,2025-02-01 12:10:00,2025-02-01 00:00:00,0,640.0333,1100.6562,0.2979,0.4126,503.8869166666668,0.0,833.3333333333333,0.0,131.1764833333334,5441.770764000001,6191.770764000001,150.10791247500003,0.0,150.10791247500003
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,73,2025-02-01 12:10:00,2025-02-01 12:20:00,2025-02-01 00:00:00,0,676.8414,1105.4832,0.3528,0.4265,587.3314033333334,0.0,833.3333333333333,0.0,182.63986999999997,6191.770764000001,6941.770764000001,207.210519096,0.0,207.210519096
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,74,2025-02-01 12:20:00,2025-02-01 12:30:00,2025-02-01 00:00:00,0,663.0938,1089.4811,0.4214,0.4447,0.0,0.0,201.0619499999998,0.0,225.32535000000018,6941.770764000001,7122.726519000001,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,75,2025-02-01 12:30:00,2025-02-01 12:40:00,2025-02-01 00:00:00,0,594.0217,1052.4125,0.4077,0.4265,584.8948333333335,0.0,833.3333333333333,0.0,209.95230000000015,7122.726519000001,7872.726519000001,238.46162355000007,0.0,238.46162355000007
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,76,2025-02-01 12:40:00,2025-02-01 12:50:00,2025-02-01 00:00:00,0,601.1142,1052.0978,0.3359,0.3662,558.0612566666666,0.0,833.3333333333333,0.0,175.7115233333334,7872.726519000001,8622.726519,187.45277611433332,0.0,187.45277611433332
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,77,2025-02-01 12:50:00,2025-02-01 13:00:00,2025-02-01 00:00:00,0,633.3354,1058.9897,0.4541,0.5479,0.0,0.0,241.16207333333318,0.0,184.49222666666685,8622.726519,8839.772385,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,78,2025-02-01 13:00:00,2025-02-01 13:10:00,2025-02-01 00:00:00,0,638.6817,1052.225,0.6884,0.8566,0.0,0.0,183.83049999999992,0.0,229.71280000000002,8839.772385,9005.219835,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,79,2025-02-01 13:10:00,2025-02-01 13:20:00,2025-02-01 00:00:00,0,619.3742,1041.0229,0.7168,0.8643,0.0,0.0,208.2410266666668,0.0,213.40767333333315,9005.219835,9192.636759,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,80,2025-02-01 13:20:00,2025-02-01 13:30:00,2025-02-01 00:00:00,0,606.5044,1029.2288,0.7194,0.7708,0.0,0.0,225.37301333333335,0.0,197.3513866666667,9192.636759,9395.472471000001,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,81,2025-02-01 13:30:00,2025-02-01 13:40:00,2025-02-01 00:00:00,0,607.0133,1017.2812,0.7375,0.7367,0.0,0.0,232.4782499999999,0.0,177.78965000000017,9395.472471000001,9604.702896,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,82,2025-02-01 13:40:00,2025-02-01 13:50:00,2025-02-01 00:00:00,0,606.3183,998.794,0.6413,0.7421,0.0,0.0,215.01390333333313,0.0,177.46179666666683,9604.702896,9798.215409,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,83,2025-02-01 13:50:00,2025-02-01 14:00:00,2025-02-01 00:00:00,0,624.9272,948.6343,0.6761,0.8423,0.0,0.0,220.47138333333316,0.0,103.23571666666692,9798.215409,9996.639654,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,84,2025-02-01 14:00:00,2025-02-01 14:10:00,2025-02-01 00:00:00,0,641.645,875.1875,0.8225,0.9852,0.0,0.0,212.26466666666659,0.0,21.277833333333433,9996.639654,10187.677854,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,85,2025-02-01 14:10:00,2025-02-01 14:20:00,2025-02-01 00:00:00,0,612.7234,815.6234,0.8111,1.0337,0.0,0.0,195.32249000000024,0.0,7.577509999999734,10187.677854,10363.468095,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,86,2025-02-01 14:20:00,2025-02-01 14:30:00,2025-02-01 00:00:00,0,603.2677,769.5366,0.8061,1.0204,0.0,0.0,157.80980999999974,0.0,8.459090000000288,10363.468095,10505.496924000001,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,87,2025-02-01 14:30:00,2025-02-01 14:40:00,2025-02-01 00:00:00,0,610.8117,727.4,0.8727,1.0475,0.0,30.20294999999976,146.79124999999976,0.0,0.0,10505.496924000001,10637.609049,0.0,131.79057232499895,131.79057232499895
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,88,2025-02-01 14:40:00,2025-02-01 14:50:00,2025-02-01 00:00:00,0,571.6231,684.0674,0.8717,1.1365,0.0,0.0,102.53289333333339,0.0,9.911406666666608,10637.609049,10729.888653,0.0,0.0,0.0
formal_output,Q4_2_PRICE_BASELINE_P0,2025-02-01,89,2025-02-01 14:50:00,2025-02-01 15:00:00,2025-02-01 00:00:00,0,554.5942,648.3614,0.7054,0.9144,0.0,0.0,49.61182999999994,0.0,44.15537000000006,10729.888653,10774.5393,0.0,0.0,0.0
