template_date,decision_time,plan_version,start_slot,remaining_intervals,solver_status,termination_condition,mip_gap,runtime_seconds,adjustment_objective
2025-01-07,2025-01-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020549999317154288,0.0
2025-01-08,2025-01-08T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-08,2025-01-08T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0027399000246077776,0.0
2025-01-08,2025-01-08T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0022508999973069876,0.0
2025-01-08,2025-01-08T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00040600000647827983,0.0
2025-01-08,2025-01-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002093000221066177,0.0
2025-01-09,2025-01-09T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-09,2025-01-09T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0027738999924622476,1440.8619092799995
2025-01-09,2025-01-09T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006163999787531793,1988.8218506300009
2025-01-09,2025-01-09T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004982999817002565,0.0
2025-01-09,2025-01-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002052999916486442,0.0
2025-01-10,2025-01-10T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-10,2025-01-10T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002434099995298311,0.0
2025-01-10,2025-01-10T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002349600021261722,0.0
2025-01-10,2025-01-10T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00041379997855983675,0.0
2025-01-10,2025-01-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002052999916486442,0.0
2025-01-11,2025-01-11T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-11,2025-01-11T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.003361899987794459,2149.4399304345006
2025-01-11,2025-01-11T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.003247799992095679,823.3993277714995
2025-01-11,2025-01-11T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004185000143479556,0.0
2025-01-11,2025-01-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021570001263171434,0.0
2025-01-12,2025-01-12T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-12,2025-01-12T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0025667000154498965,4126.757334557499
2025-01-12,2025-01-12T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002766899997368455,41.58935154000055
2025-01-12,2025-01-12T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00041519998922012746,0.0
2025-01-12,2025-01-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022629997693002224,0.0
2025-01-13,2025-01-13T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-13,2025-01-13T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002840400004060939,1497.947616849999
2025-01-13,2025-01-13T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002259600005345419,0.0
2025-01-13,2025-01-13T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00040649998118169606,0.0
2025-01-13,2025-01-14T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021129997912794352,0.0
2025-01-14,2025-01-14T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-14,2025-01-14T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0026003999810200185,1130.6401272550027
2025-01-14,2025-01-14T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002623500011395663,425.02727969000057
2025-01-14,2025-01-14T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.000454399996669963,0.0
2025-01-14,2025-01-15T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020670000230893493,0.0
2025-01-15,2025-01-15T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-15,2025-01-15T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0028697999950964004,5350.671312445001
2025-01-15,2025-01-15T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006090999813750386,3583.445492127501
2025-01-15,2025-01-15T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004259000124875456,0.0
2025-01-15,2025-01-16T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00019699998665601015,0.0
2025-01-16,2025-01-16T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-16,2025-01-16T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.004523599985986948,3426.5436180275
2025-01-16,2025-01-16T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.004122600017581135,1412.9883036225006
2025-01-16,2025-01-16T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00041019998025149107,0.0
2025-01-16,2025-01-17T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0001996000064536929,0.0
2025-01-17,2025-01-17T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-17,2025-01-17T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002667199994903058,0.0
2025-01-17,2025-01-17T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002716600021813065,0.0
2025-01-17,2025-01-17T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.000447900005383417,0.0
2025-01-17,2025-01-18T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020640000002458692,0.0
2025-01-18,2025-01-18T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-18,2025-01-18T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002692700014449656,81.84323826000012
2025-01-18,2025-01-18T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002436500013573095,0.0
2025-01-18,2025-01-18T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004208000027574599,0.0
2025-01-18,2025-01-19T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00019829999655485153,0.0
2025-01-19,2025-01-19T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-19,2025-01-19T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0044532000028993934,2667.043648539999
2025-01-19,2025-01-19T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006381999992299825,3018.0147346
2025-01-19,2025-01-19T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00041409998084418476,0.0
2025-01-19,2025-01-20T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020589999621734023,0.0
2025-01-20,2025-01-20T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-20,2025-01-20T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0025633999903220683,1656.6368578099982
2025-01-20,2025-01-20T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002606900001410395,883.8991691849992
2025-01-20,2025-01-20T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004459999909158796,0.0
2025-01-20,2025-01-21T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020820001373067498,0.0
2025-01-21,2025-01-21T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-21,2025-01-21T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0024526999914087355,0.0
2025-01-21,2025-01-21T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0026535000069998205,210.98503473250048
2025-01-21,2025-01-21T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004275999963283539,0.0
2025-01-21,2025-01-22T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021470000501722097,0.0
2025-01-22,2025-01-22T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-22,2025-01-22T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0025212000182364136,965.8785924624995
2025-01-22,2025-01-22T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002304199995705858,38.339969802500384
2025-01-22,2025-01-22T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00041530001908540726,0.0
2025-01-22,2025-01-23T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021019999985583127,0.0
2025-01-23,2025-01-23T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-23,2025-01-23T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002534900006139651,3063.3581183575
2025-01-23,2025-01-23T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0031417999998666346,324.057954232499
2025-01-23,2025-01-23T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00043500002357177436,0.0
2025-01-23,2025-01-24T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021920001017861068,0.0
2025-01-24,2025-01-24T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-24,2025-01-24T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0029149000183679163,331.54100528999896
2025-01-24,2025-01-24T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.004240200010826811,674.7667204700009
2025-01-24,2025-01-24T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00043220000225119293,0.0
2025-01-24,2025-01-25T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002080000122077763,0.0
2025-01-25,2025-01-25T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-25,2025-01-25T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0028448000084608793,1176.2414010085
2025-01-25,2025-01-25T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006239000067580491,812.6637273034996
2025-01-25,2025-01-25T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004178999806754291,0.0
2025-01-25,2025-01-26T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00019840002642013133,0.0
2025-01-26,2025-01-26T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-26,2025-01-26T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0024030999920796603,82.71701275000085
2025-01-26,2025-01-26T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002738500013947487,107.81852510749982
2025-01-26,2025-01-26T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00041160002001561224,0.0
2025-01-26,2025-01-27T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020640000002458692,0.0
2025-01-27,2025-01-27T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-27,2025-01-27T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002557400002842769,4335.473610802
2025-01-27,2025-01-27T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006370000191964209,3016.943967897498
2025-01-27,2025-01-27T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004341999883763492,0.0
2025-01-27,2025-01-28T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020209999638609588,0.0
2025-01-28,2025-01-28T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-28,2025-01-28T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002591600001323968,1555.7225674550014
2025-01-28,2025-01-28T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.003115899977274239,244.34092026750042
2025-01-28,2025-01-28T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0005114999949000776,0.0
2025-01-28,2025-01-29T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020979999681003392,0.0
2025-01-29,2025-01-29T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-29,2025-01-29T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0008903999987524003,4470.160671342498
2025-01-29,2025-01-29T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006141999911051244,1024.7570674224994
2025-01-29,2025-01-29T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004101000085938722,0.0
2025-01-29,2025-01-30T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0001996000064536929,0.0
2025-01-30,2025-01-30T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-30,2025-01-30T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0030589000089094043,5316.946679482502
2025-01-30,2025-01-30T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006779000104870647,3892.4358168225003
2025-01-30,2025-01-30T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004207999736536294,0.0
2025-01-30,2025-01-31T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020080001559108496,0.0
2025-01-31,2025-01-31T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-01-31,2025-01-31T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0030046999745536596,804.7501848159983
2025-01-31,2025-01-31T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006371999916154891,590.9172898784984
2025-01-31,2025-01-31T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004241999995429069,0.0
2025-01-31,2025-02-01T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022590000298805535,0.0
2025-02-01,2025-02-01T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-01,2025-02-01T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0032528000010643154,6.4586886000000945
2025-02-01,2025-02-01T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0026243999891448766,0.0
2025-02-01,2025-02-01T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.000440500007243827,0.0
2025-02-01,2025-02-02T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0002032000047620386,0.0
2025-02-02,2025-02-02T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-02,2025-02-02T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0027114999829791486,1069.3375205274997
2025-02-02,2025-02-02T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.003180300001986325,677.8016122250004
2025-02-02,2025-02-02T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00041619999683462083,0.0
2025-02-02,2025-02-03T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020420001237653196,0.0
2025-02-03,2025-02-03T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-03,2025-02-03T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002432500012218952,8.353867599999825
2025-02-03,2025-02-03T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0024367999867536128,0.0
2025-02-03,2025-02-03T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00042779999785125256,0.0
2025-02-03,2025-02-04T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020479998784139752,0.0
2025-02-04,2025-02-04T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-04,2025-02-04T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002375399984885007,837.9150626450001
2025-02-04,2025-02-04T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002402300015091896,0.0
2025-02-04,2025-02-04T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004216000088490546,0.0
2025-02-04,2025-02-05T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.0004894000012427568,0.0
2025-02-05,2025-02-05T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-05,2025-02-05T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0029300000169314444,2527.7634571
2025-02-05,2025-02-05T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002307899994775653,0.0
2025-02-05,2025-02-05T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004099999787285924,0.0
2025-02-05,2025-02-06T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00019449999672360718,0.0
2025-02-06,2025-02-06T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-06,2025-02-06T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0025553999876137823,241.97325574500078
2025-02-06,2025-02-06T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.00221649999730289,0.0
2025-02-06,2025-02-06T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00045679998584091663,0.0
2025-02-06,2025-02-07T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020539999241009355,0.0
2025-02-07,2025-02-07T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-07,2025-02-07T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0029224999889265746,0.0
2025-02-07,2025-02-07T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002643700019689277,0.0
2025-02-07,2025-02-07T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004270999925211072,0.0
2025-02-07,2025-02-08T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00019279998377896845,0.0
2025-02-08,2025-02-08T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-08,2025-02-08T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0033608999801799655,937.050804603
2025-02-08,2025-02-08T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0006127000087872148,566.3771159575007
2025-02-08,2025-02-08T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004196000227238983,0.0
2025-02-08,2025-02-09T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020060001406818628,0.0
2025-02-09,2025-02-09T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-09,2025-02-09T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002588500006822869,2750.126222237501
2025-02-09,2025-02-09T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0007333999965339899,1494.6214684200013
2025-02-09,2025-02-09T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00043999997433274984,0.0
2025-02-09,2025-02-10T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00022730001364834607,0.0
2025-02-10,2025-02-10T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-10,2025-02-10T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002663599996594712,22.319196867499983
2025-02-10,2025-02-10T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.0035157999955117702,153.55524682499976
2025-02-10,2025-02-10T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00041420001070946455,0.0
2025-02-10,2025-02-11T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00021500000730156898,0.0
2025-02-11,2025-02-11T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-11,2025-02-11T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.002537099993787706,442.66297243400135
2025-02-11,2025-02-11T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002263600006699562,0.0
2025-02-11,2025-02-11T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.00043119999463669956,0.0
2025-02-11,2025-02-12T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00020550002227537334,0.0
2025-02-12,2025-02-12T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
2025-02-12,2025-02-12T06:00:00,update_0600,36,109,OPTIMAL,Optimal,0.0,0.0025971000140998513,0.0
2025-02-12,2025-02-12T12:00:00,update_1200,72,73,OPTIMAL,Optimal,0.0,0.002329499984625727,0.0
2025-02-12,2025-02-12T18:00:00,update_1800,108,37,OPTIMAL,Optimal,0.0,0.0004659999976865947,0.0
2025-02-12,2025-02-13T00:00:00,update_nextday_0000_slot144,144,1,OPTIMAL,Optimal,0.0,0.00019859999883919954,0.0
2025-02-13,2025-02-13T00:00:00,initial_0000,1,144,OPTIMAL_CLOSED_FORM,INITIAL_PLAN,,0.0,0.0
