template_date,template_slot,interval_start,interval_end,issue_datetime,decision_time,plan_version,G_initial,Q_version,C_version,D_version,soc_before_planned,soc_after_planned,pv_forecast,pv_forecast_source,forecast_kwh,forecast_version,lead_hour,target_time,mapping_method,interpolation_left_lead,interpolation_right_lead,endpoint_hold,fallback_reason,solver_status
2025-01-01,13,2025-01-01 02:10:00,2025-01-01 02:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,2,2025-01-01 02:00:00,INTERP,2,3,False,,COLD_START_NO_SOLVE
2025-01-01,14,2025-01-01 02:20:00,2025-01-01 02:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,2,2025-01-01 02:00:00,INTERP,2,3,False,,COLD_START_NO_SOLVE
2025-01-01,15,2025-01-01 02:30:00,2025-01-01 02:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,2,2025-01-01 02:00:00,INTERP,2,3,False,,COLD_START_NO_SOLVE
2025-01-01,16,2025-01-01 02:40:00,2025-01-01 02:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,2,2025-01-01 02:00:00,INTERP,2,3,False,,COLD_START_NO_SOLVE
2025-01-01,17,2025-01-01 02:50:00,2025-01-01 03:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,2,2025-01-01 02:00:00,INTERP,2,3,False,,COLD_START_NO_SOLVE
2025-01-01,18,2025-01-01 03:00:00,2025-01-01 03:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,3,2025-01-01 03:00:00,INTERP,3,4,False,,COLD_START_NO_SOLVE
2025-01-01,19,2025-01-01 03:10:00,2025-01-01 03:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,3,2025-01-01 03:00:00,INTERP,3,4,False,,COLD_START_NO_SOLVE
2025-01-01,20,2025-01-01 03:20:00,2025-01-01 03:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,3,2025-01-01 03:00:00,INTERP,3,4,False,,COLD_START_NO_SOLVE
2025-01-01,21,2025-01-01 03:30:00,2025-01-01 03:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,3,2025-01-01 03:00:00,INTERP,3,4,False,,COLD_START_NO_SOLVE
2025-01-01,22,2025-01-01 03:40:00,2025-01-01 03:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,3,2025-01-01 03:00:00,INTERP,3,4,False,,COLD_START_NO_SOLVE
2025-01-01,23,2025-01-01 03:50:00,2025-01-01 04:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,3,2025-01-01 03:00:00,INTERP,3,4,False,,COLD_START_NO_SOLVE
2025-01-01,24,2025-01-01 04:00:00,2025-01-01 04:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,4,2025-01-01 04:00:00,INTERP,4,5,False,,COLD_START_NO_SOLVE
2025-01-01,25,2025-01-01 04:10:00,2025-01-01 04:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,4,2025-01-01 04:00:00,INTERP,4,5,False,,COLD_START_NO_SOLVE
2025-01-01,26,2025-01-01 04:20:00,2025-01-01 04:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,4,2025-01-01 04:00:00,INTERP,4,5,False,,COLD_START_NO_SOLVE
2025-01-01,27,2025-01-01 04:30:00,2025-01-01 04:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,4,2025-01-01 04:00:00,INTERP,4,5,False,,COLD_START_NO_SOLVE
2025-01-01,28,2025-01-01 04:40:00,2025-01-01 04:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,4,2025-01-01 04:00:00,INTERP,4,5,False,,COLD_START_NO_SOLVE
2025-01-01,29,2025-01-01 04:50:00,2025-01-01 05:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,4,2025-01-01 04:00:00,INTERP,4,5,False,,COLD_START_NO_SOLVE
2025-01-01,30,2025-01-01 05:00:00,2025-01-01 05:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,5,2025-01-01 05:00:00,INTERP,5,6,False,,COLD_START_NO_SOLVE
2025-01-01,31,2025-01-01 05:10:00,2025-01-01 05:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,5,2025-01-01 05:00:00,INTERP,5,6,False,,COLD_START_NO_SOLVE
2025-01-01,32,2025-01-01 05:20:00,2025-01-01 05:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,5,2025-01-01 05:00:00,INTERP,5,6,False,,COLD_START_NO_SOLVE
2025-01-01,33,2025-01-01 05:30:00,2025-01-01 05:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,5,2025-01-01 05:00:00,INTERP,5,6,False,,COLD_START_NO_SOLVE
2025-01-01,34,2025-01-01 05:40:00,2025-01-01 05:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,5,2025-01-01 05:00:00,INTERP,5,6,False,,COLD_START_NO_SOLVE
2025-01-01,35,2025-01-01 05:50:00,2025-01-01 06:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,5,2025-01-01 05:00:00,INTERP,5,6,False,,COLD_START_NO_SOLVE
2025-01-01,36,2025-01-01 06:00:00,2025-01-01 06:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,attachment3,0.0,Q3-A3-POINT-v1.0,6,2025-01-01 06:00:00,INTERP,6,7,False,,COLD_START_NO_SOLVE
2025-01-01,37,2025-01-01 06:10:00,2025-01-01 06:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,0.51955,attachment3,0.0865916667,Q3-A3-POINT-v1.0,6,2025-01-01 06:00:00,INTERP,6,7,False,,COLD_START_NO_SOLVE
2025-01-01,38,2025-01-01 06:20:00,2025-01-01 06:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,1.0391,attachment3,0.1731833333,Q3-A3-POINT-v1.0,6,2025-01-01 06:00:00,INTERP,6,7,False,,COLD_START_NO_SOLVE
2025-01-01,39,2025-01-01 06:30:00,2025-01-01 06:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,1.55865,attachment3,0.259775,Q3-A3-POINT-v1.0,6,2025-01-01 06:00:00,INTERP,6,7,False,,COLD_START_NO_SOLVE
2025-01-01,40,2025-01-01 06:40:00,2025-01-01 06:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,2.0782,attachment3,0.3463666667,Q3-A3-POINT-v1.0,6,2025-01-01 06:00:00,INTERP,6,7,False,,COLD_START_NO_SOLVE
2025-01-01,41,2025-01-01 06:50:00,2025-01-01 07:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,2.59775,attachment3,0.4329583333,Q3-A3-POINT-v1.0,6,2025-01-01 06:00:00,INTERP,6,7,False,,COLD_START_NO_SOLVE
2025-01-01,42,2025-01-01 07:00:00,2025-01-01 07:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,3.1173,attachment3,0.51955,Q3-A3-POINT-v1.0,7,2025-01-01 07:00:00,INTERP,7,8,False,,COLD_START_NO_SOLVE
2025-01-01,43,2025-01-01 07:10:00,2025-01-01 07:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,269.8195,attachment3,44.9699166667,Q3-A3-POINT-v1.0,7,2025-01-01 07:00:00,INTERP,7,8,False,,COLD_START_NO_SOLVE
2025-01-01,44,2025-01-01 07:20:00,2025-01-01 07:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,536.5217,attachment3,89.4202833333,Q3-A3-POINT-v1.0,7,2025-01-01 07:00:00,INTERP,7,8,False,,COLD_START_NO_SOLVE
2025-01-01,45,2025-01-01 07:30:00,2025-01-01 07:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,803.2239,attachment3,133.87065,Q3-A3-POINT-v1.0,7,2025-01-01 07:00:00,INTERP,7,8,False,,COLD_START_NO_SOLVE
2025-01-01,46,2025-01-01 07:40:00,2025-01-01 07:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,1069.9261,attachment3,178.3210166667,Q3-A3-POINT-v1.0,7,2025-01-01 07:00:00,INTERP,7,8,False,,COLD_START_NO_SOLVE
2025-01-01,47,2025-01-01 07:50:00,2025-01-01 08:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,1336.6283,attachment3,222.7713833333,Q3-A3-POINT-v1.0,7,2025-01-01 07:00:00,INTERP,7,8,False,,COLD_START_NO_SOLVE
2025-01-01,48,2025-01-01 08:00:00,2025-01-01 08:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,1603.3305,attachment3,267.22175,Q3-A3-POINT-v1.0,8,2025-01-01 08:00:00,INTERP,8,9,False,,COLD_START_NO_SOLVE
2025-01-01,49,2025-01-01 08:10:00,2025-01-01 08:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,1904.2909,attachment3,317.3818166667,Q3-A3-POINT-v1.0,8,2025-01-01 08:00:00,INTERP,8,9,False,,COLD_START_NO_SOLVE
2025-01-01,50,2025-01-01 08:20:00,2025-01-01 08:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,2205.2513,attachment3,367.5418833333,Q3-A3-POINT-v1.0,8,2025-01-01 08:00:00,INTERP,8,9,False,,COLD_START_NO_SOLVE
2025-01-01,51,2025-01-01 08:30:00,2025-01-01 08:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,2506.2117,attachment3,417.70195,Q3-A3-POINT-v1.0,8,2025-01-01 08:00:00,INTERP,8,9,False,,COLD_START_NO_SOLVE
2025-01-01,52,2025-01-01 08:40:00,2025-01-01 08:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,2807.1721,attachment3,467.8620166667,Q3-A3-POINT-v1.0,8,2025-01-01 08:00:00,INTERP,8,9,False,,COLD_START_NO_SOLVE
2025-01-01,53,2025-01-01 08:50:00,2025-01-01 09:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,3108.1325,attachment3,518.0220833333,Q3-A3-POINT-v1.0,8,2025-01-01 08:00:00,INTERP,8,9,False,,COLD_START_NO_SOLVE
2025-01-01,54,2025-01-01 09:00:00,2025-01-01 09:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,3409.0929,attachment3,568.18215,Q3-A3-POINT-v1.0,9,2025-01-01 09:00:00,INTERP,9,10,False,,COLD_START_NO_SOLVE
2025-01-01,55,2025-01-01 09:10:00,2025-01-01 09:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,3652.792,attachment3,608.7986666667,Q3-A3-POINT-v1.0,9,2025-01-01 09:00:00,INTERP,9,10,False,,COLD_START_NO_SOLVE
2025-01-01,56,2025-01-01 09:20:00,2025-01-01 09:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,3896.4911,attachment3,649.4151833333,Q3-A3-POINT-v1.0,9,2025-01-01 09:00:00,INTERP,9,10,False,,COLD_START_NO_SOLVE
2025-01-01,57,2025-01-01 09:30:00,2025-01-01 09:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,4140.1902,attachment3,690.0317,Q3-A3-POINT-v1.0,9,2025-01-01 09:00:00,INTERP,9,10,False,,COLD_START_NO_SOLVE
2025-01-01,58,2025-01-01 09:40:00,2025-01-01 09:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,4383.8893,attachment3,730.6482166667,Q3-A3-POINT-v1.0,9,2025-01-01 09:00:00,INTERP,9,10,False,,COLD_START_NO_SOLVE
2025-01-01,59,2025-01-01 09:50:00,2025-01-01 10:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,4627.5884,attachment3,771.2647333333,Q3-A3-POINT-v1.0,9,2025-01-01 09:00:00,INTERP,9,10,False,,COLD_START_NO_SOLVE
2025-01-01,60,2025-01-01 10:00:00,2025-01-01 10:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,4871.2875,attachment3,811.88125,Q3-A3-POINT-v1.0,10,2025-01-01 10:00:00,INTERP,10,11,False,,COLD_START_NO_SOLVE
2025-01-01,61,2025-01-01 10:10:00,2025-01-01 10:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5023.5914166667,attachment3,837.2652361111,Q3-A3-POINT-v1.0,10,2025-01-01 10:00:00,INTERP,10,11,False,,COLD_START_NO_SOLVE
2025-01-01,62,2025-01-01 10:20:00,2025-01-01 10:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5175.8953333333,attachment3,862.6492222222,Q3-A3-POINT-v1.0,10,2025-01-01 10:00:00,INTERP,10,11,False,,COLD_START_NO_SOLVE
2025-01-01,63,2025-01-01 10:30:00,2025-01-01 10:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5328.19925,attachment3,888.0332083333,Q3-A3-POINT-v1.0,10,2025-01-01 10:00:00,INTERP,10,11,False,,COLD_START_NO_SOLVE
2025-01-01,64,2025-01-01 10:40:00,2025-01-01 10:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5480.5031666667,attachment3,913.4171944444,Q3-A3-POINT-v1.0,10,2025-01-01 10:00:00,INTERP,10,11,False,,COLD_START_NO_SOLVE
2025-01-01,65,2025-01-01 10:50:00,2025-01-01 11:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5632.8070833333,attachment3,938.8011805556,Q3-A3-POINT-v1.0,10,2025-01-01 10:00:00,INTERP,10,11,False,,COLD_START_NO_SOLVE
2025-01-01,66,2025-01-01 11:00:00,2025-01-01 11:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5785.111,attachment3,964.1851666667,Q3-A3-POINT-v1.0,11,2025-01-01 11:00:00,INTERP,11,12,False,,COLD_START_NO_SOLVE
2025-01-01,67,2025-01-01 11:10:00,2025-01-01 11:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5777.1211166667,attachment3,962.8535194444,Q3-A3-POINT-v1.0,11,2025-01-01 11:00:00,INTERP,11,12,False,,COLD_START_NO_SOLVE
2025-01-01,68,2025-01-01 11:20:00,2025-01-01 11:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5769.1312333333,attachment3,961.5218722222,Q3-A3-POINT-v1.0,11,2025-01-01 11:00:00,INTERP,11,12,False,,COLD_START_NO_SOLVE
2025-01-01,69,2025-01-01 11:30:00,2025-01-01 11:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5761.14135,attachment3,960.190225,Q3-A3-POINT-v1.0,11,2025-01-01 11:00:00,INTERP,11,12,False,,COLD_START_NO_SOLVE
2025-01-01,70,2025-01-01 11:40:00,2025-01-01 11:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5753.1514666667,attachment3,958.8585777778,Q3-A3-POINT-v1.0,11,2025-01-01 11:00:00,INTERP,11,12,False,,COLD_START_NO_SOLVE
2025-01-01,71,2025-01-01 11:50:00,2025-01-01 12:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5745.1615833333,attachment3,957.5269305556,Q3-A3-POINT-v1.0,11,2025-01-01 11:00:00,INTERP,11,12,False,,COLD_START_NO_SOLVE
2025-01-01,72,2025-01-01 12:00:00,2025-01-01 12:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5737.1717,attachment3,956.1952833333,Q3-A3-POINT-v1.0,12,2025-01-01 12:00:00,INTERP,12,13,False,,COLD_START_NO_SOLVE
2025-01-01,73,2025-01-01 12:10:00,2025-01-01 12:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5788.8758166667,attachment3,964.8126361111,Q3-A3-POINT-v1.0,12,2025-01-01 12:00:00,INTERP,12,13,False,,COLD_START_NO_SOLVE
2025-01-01,74,2025-01-01 12:20:00,2025-01-01 12:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5840.5799333333,attachment3,973.4299888889,Q3-A3-POINT-v1.0,12,2025-01-01 12:00:00,INTERP,12,13,False,,COLD_START_NO_SOLVE
2025-01-01,75,2025-01-01 12:30:00,2025-01-01 12:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5892.28405,attachment3,982.0473416667,Q3-A3-POINT-v1.0,12,2025-01-01 12:00:00,INTERP,12,13,False,,COLD_START_NO_SOLVE
2025-01-01,76,2025-01-01 12:40:00,2025-01-01 12:50:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5943.9881666667,attachment3,990.6646944444,Q3-A3-POINT-v1.0,12,2025-01-01 12:00:00,INTERP,12,13,False,,COLD_START_NO_SOLVE
2025-01-01,77,2025-01-01 12:50:00,2025-01-01 13:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5995.6922833333,attachment3,999.2820472222,Q3-A3-POINT-v1.0,12,2025-01-01 12:00:00,INTERP,12,13,False,,COLD_START_NO_SOLVE
2025-01-01,78,2025-01-01 13:00:00,2025-01-01 13:10:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,6047.3964,attachment3,1007.8994,Q3-A3-POINT-v1.0,13,2025-01-01 13:00:00,INTERP,13,14,False,,COLD_START_NO_SOLVE
2025-01-01,79,2025-01-01 13:10:00,2025-01-01 13:20:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5820.6830833333,attachment3,970.1138472222,Q3-A3-POINT-v1.0,13,2025-01-01 13:00:00,INTERP,13,14,False,,COLD_START_NO_SOLVE
2025-01-01,80,2025-01-01 13:20:00,2025-01-01 13:30:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5593.9697666667,attachment3,932.3282944444,Q3-A3-POINT-v1.0,13,2025-01-01 13:00:00,INTERP,13,14,False,,COLD_START_NO_SOLVE
2025-01-01,81,2025-01-01 13:30:00,2025-01-01 13:40:00,2025-01-01 00:00:00,2025-01-01 00:00:00,initial_0000,0.0,0.0,0.0,0.0,6000.0,6000.0,5367.25645,attachment3,894.5427416667,Q3-A3-POINT-v1.0,13,2025-01-01 13:00:00,INTERP,13,14,False,,COLD_START_NO_SOLVE
