template_date,level_bound_hit_count,realized_total_cost,regular_purchase_cost,emergency_purchase_cost,grid_purchase_energy,emergency_energy,spill_energy,charge,discharge,storage_throughput,soc_min,soc_max,soc_boundary_hits,days
2025-02-15,0,18499.35356719818,16263.753859121513,2235.5997080766697,37486.235007242794,714.9960700000008,5106.789986666666,20075.524687242796,16261.174996666667,36336.699683909465,1200.0,10800.0,24.0,1.0
2025-02-16,0,60365.050093027705,56752.059124249354,3612.9909687783497,83256.51642746461,780.1473766666707,4135.7461199999925,23808.099390164607,19284.56050603333,43092.65989619793,1200.0,10800.0,33.0,1.0
2025-02-17,0,58622.285837698335,57021.23006909499,1601.0557686033394,84015.63185333333,376.7798000000014,8648.549153333326,24000.0,19440.0,43439.99999999999,1200.0,10800.0,42.0,1.0
2025-02-18,0,57547.94175621299,53212.638055944655,4335.303700268335,79801.44418213991,945.3447466666674,4341.508846666658,22704.695695473252,18390.803513333332,41095.499208806585,1200.0,10800.0,44.0,1.0
2025-02-19,0,58885.0513256161,53728.70398725276,5156.347338363341,80531.924573786,1242.9957066666684,4466.322243333327,23311.94756378601,18882.677526666666,42194.62509045267,1200.0,10800.0,48.0,1.0
2025-02-20,0,58554.0819009023,54830.04222923563,3724.039671666671,80731.13705578764,886.0689633333348,5940.528379999994,24650.227574320987,19966.6843352,44616.91190952098,1200.0,10800.0,43.0,1.0
2025-02-21,0,17294.808032889207,15445.04669416587,1849.7613387233355,36654.78901909465,673.8663100000009,7697.532806666668,21425.578539094648,17354.718616666665,38780.297155761305,1200.0,10800.0,44.0,1.0
2025-02-22,0,18386.277726491753,15452.442276900078,2933.8354495916738,36250.34468711934,957.6326200000028,5672.986941522633,19422.24981893004,15732.022353333334,35154.27217226337,1200.0,10800.0,38.0,1.0
2025-02-23,0,56823.27503712232,55264.039041622316,1559.235995500007,82478.19538967077,441.09050333333505,6442.22103999999,26027.42922633745,21082.217673333336,47109.646899670784,1200.0,10800.0,33.0,1.0
2025-02-24,0,55494.403244768066,52871.71628312806,2622.686961640011,79741.10200827158,562.8207566666691,7621.309383333328,23576.737271604936,19097.157189999998,42673.89446160494,1200.0,10800.0,33.0,1.0
2025-02-25,0,51855.774782961154,50213.289652039486,1642.485130921671,77186.52241478887,424.3088800000013,7436.945703333327,22908.214165555553,18555.653474100007,41463.86763965555,1200.0,10800.0,40.0,1.0
2025-02-26,0,55412.004041517444,49034.11487325578,6377.889168261669,74954.18707168724,1630.357840000001,3117.371839999994,24485.91879835391,19833.594226666664,44319.51302502057,1200.0,10800.0,42.0,1.0
2025-02-27,0,55518.80733173753,49497.72517831919,6021.082153418343,77363.29120469998,1104.0298700000017,6918.308156666661,24170.677463333333,19578.2487453,43748.926208633326,1200.0,10800.0,43.0,1.0
2025-02-28,0,18546.90833091245,14679.893455829118,3867.0148750833314,35546.06071436214,1425.116553333332,9858.43481950617,20106.04341152263,16285.89516333333,36391.938574855965,1200.0,10800.0,44.0,1.0
2025-03-01,0,16996.764223365775,14770.519381369108,2226.2448419966668,35569.22300098765,670.1642666666667,8733.669346666664,20247.114320987654,16400.1626,36647.27692098766,1200.0,10800.0,34.0,1.0
2025-03-02,0,66969.0005653637,54004.16333510203,12964.837230261672,81038.1438242,2911.575430000001,7171.9212366666625,23260.47851333333,18840.987595799998,42101.466109133326,1200.0,10800.0,44.0,1.0
2025-03-03,0,60092.35897624982,56437.603275859816,3654.7557003900083,84333.61866251027,799.7908466666687,8249.112313333326,25616.578399176953,20749.428503333336,46366.006902510286,1200.0,10800.0,42.0,1.0
2025-03-04,0,56791.79326229374,56103.5008490254,688.2924132683378,83807.48622851851,258.8844966666677,10606.61094333333,22422.63885185185,18162.33747,40584.97632185185,1200.0,10800.0,52.0,1.0
2025-03-05,0,53299.94011113278,52185.47291907278,1114.4671920600006,81050.20297896664,237.42584,10570.748246666657,24138.99617,19552.5868977,43691.583067700005,1200.0,10800.0,43.0,1.0
2025-03-06,0,52260.62078780525,50103.375048391914,2157.2457394133394,77445.63788939998,579.6006466666682,7672.355963333329,23222.25459333333,18810.026220599997,42032.280813933336,1200.0,10800.0,41.0,1.0
2025-03-07,0,15149.32752920128,14237.012383257948,912.3151459433315,34402.79651485597,298.99519999999967,10287.159756666662,18380.772411522634,14888.425653333332,33269.19806485596,1199.9999999999989,10800.0,46.0,1.0
2025-03-08,0,14813.776579904421,13772.126631434418,1041.6499484700025,33201.63637938271,389.60614666666766,10933.611006666662,18918.37904938272,15323.88703,34242.266079382716,1199.9999999999989,10800.0,43.0,1.0
2025-03-09,0,48267.631391212446,46428.699161662444,1838.932229550003,73611.59701915391,448.5457333333342,6064.74300666666,24536.18445168724,19874.30940586667,44410.49385755391,1200.0,10800.0,32.0,1.0
2025-03-10,0,59816.50316345432,46981.73117081431,12834.77199264001,72202.08180325103,3456.8661566666688,3156.8900433333274,23473.611139917695,19013.625023333334,42487.23616325103,1200.0,10800.0,45.0,1.0
2025-03-11,0,50955.65276815431,49308.12266227764,1647.5301058766713,77287.99168823044,413.4406166666678,9159.585286666665,24225.94167489712,19623.012756666667,43848.95443156379,1200.0,10800.0,36.0,1.0
2025-03-12,0,47631.51198254934,46230.79676222433,1400.7152203250062,73268.8560229218,418.32037000000196,6844.284666666665,23196.61803292181,18789.26060666667,41985.87863958848,1200.0,10800.0,46.0,1.0
2025-03-13,0,65715.86986766267,45212.820023910994,20503.049843751673,70694.0374,4658.1769833333365,3436.5965833333285,23000.0,18630.0,41630.0,1200.0,10800.0,40.0,1.0
2025-03-14,0,15879.96113639684,12882.50344647684,2997.457689920001,31782.312238271603,914.6903066666669,13258.877586666666,17940.5229382716,14531.823579999998,32472.3465182716,1199.9999999999952,10800.0,44.0,1.0
2025-03-15,0,17400.844129590994,13321.068307957665,4079.775821633331,32584.201756666665,1768.5413899999987,9818.618046666663,19000.0,15390.0,34390.0,1200.0,10800.0,46.0,1.0
2025-03-16,0,50893.792760850316,47315.930647791974,3577.8621130583415,75135.18455588023,805.6693033333353,8288.442796666663,22638.75875024691,18337.394587699997,40976.153337946904,1200.0,10800.0,41.0,1.0
2025-03-17,0,45698.14325159026,44711.52562776193,986.6176238283392,72641.16536432099,220.52654666666785,10660.821813333328,22856.519987654323,18513.781189999998,41370.30117765433,1200.0,10800.0,34.0,1.0
2025-03-18,0,54104.22282913892,41174.01013187725,12930.212697261666,66837.54422106995,2674.2587533333335,4175.47066333333,22159.865847736626,17949.491336666666,40109.357184403285,1200.0,10800.0,46.0,1.0
2025-03-19,0,44935.40859609016,44064.85784944182,870.5507466483373,71653.93148526747,195.02658000000116,7923.7351466666605,23472.379045267488,19012.62702666667,42485.00607193415,1200.0,10800.0,40.0,1.0
2025-03-20,0,48352.01136581946,43841.31157595446,4510.699789865001,69688.98108419753,1228.9949500000002,4452.03605666666,22405.146197530863,18148.168419999995,40553.314617530865,1200.0,10800.0,52.0,1.0
2025-03-21,0,14345.077638603876,12965.767683467207,1379.3099551366686,31859.859585802464,541.9317566666673,16768.267219999998,18947.68380246914,15347.62388,34295.30768246914,1200.0,10800.0,42.0,1.0
2025-03-22,0,16380.795543771159,12933.172433829493,3447.6231099416655,31878.824323292178,1219.9367299999994,13800.454289999998,17984.77506995885,14567.667806666666,32552.442876625515,1200.0,10800.0,51.0,1.0
2025-03-23,0,45913.27583901564,43900.865650890635,2012.410188125002,71700.41285349258,503.6187733333336,8902.21008666666,23853.16336925926,19321.0623291,43174.22569835926,1200.0,10800.0,42.0,1.0
2025-03-24,0,48638.33761969606,41468.64926671105,7169.688352985013,68115.10783255144,1708.2819933333365,7759.286586666662,21397.925995884772,17332.320056666664,38730.24605255143,1200.0,10800.0,48.0,1.0
2025-03-25,0,50589.76739586353,41529.00003053852,9060.767365325013,67558.52137518518,2130.132533333337,4428.602803333327,22683.823185185185,18373.896779999995,41057.719965185184,1200.0,10800.0,38.0,1.0
2025-03-26,0,44636.47013402457,42316.79541326123,2319.674720763339,70365.73754297447,589.2509733333349,10897.67844333333,23498.711436707814,19033.95626373333,42532.66770044114,1200.0,10800.0,33.0,1.0
2025-03-27,0,46382.70428590487,39605.04197277986,6777.662313125009,65326.96490621399,1657.5668033333359,4044.9458633333293,22224.190769547324,18001.594523333333,40225.78529288065,1200.0,10800.0,39.0,1.0
2025-03-28,0,14061.240681872669,12778.887068177666,1282.353613695002,31491.92614333333,426.17226000000073,17644.55083666667,18166.666666666664,14714.999999999998,32881.666666666664,1200.0,10800.0,54.0,1.0
2025-03-29,0,12990.852529026517,12437.733066749846,553.1194622766703,31168.52461045267,177.20391333333436,20125.85867333333,18487.682897119343,14975.023146666666,33462.706043786005,1200.0,10800.0,51.0,1.0
2025-03-30,0,45285.321735271995,37712.12270800866,7573.199027263336,62733.15084333332,1683.2355500000008,4859.099726666662,22166.666666666664,17955.0,40121.666666666664,1200.0,10800.0,41.0,1.0
2025-03-31,0,46457.30157435193,38767.38079924859,7689.92077510334,64291.41077358024,1961.6618633333344,4838.623186666661,23489.786580246913,19026.72713,42516.51371024691,1200.0,10800.0,34.0,1.0
2025-04-01,0,48587.26322719711,42110.49185547211,6476.771371725004,67388.50908831274,1902.9728966666673,4949.73764666666,21752.070201646093,17619.176863333327,39371.24706497942,1200.0,10800.0,45.0,1.0
2025-04-02,0,52028.41696077718,42355.770173893834,9672.646786883344,69892.14542431728,1910.1645533333358,7151.709139999994,22185.606513950617,17970.3412763,40155.94779025062,1200.0,10800.0,42.0,1.0
2025-04-03,0,46292.717463896486,42845.18067345314,3447.5367904433438,70747.45039794239,892.0991266666692,11390.504969999995,23081.654497942385,18696.14014333333,41777.794641275716,1200.0,10800.0,39.0,1.0
2025-04-04,0,13148.805136281582,12011.945512929913,1136.8596233516694,30526.428125061728,351.44753000000077,21038.91362666667,17937.681728395055,14529.5222,32467.203928395054,1200.0,10800.0,49.0,1.0
2025-04-05,0,20668.82444842377,11984.537561322097,8684.286887101673,29977.405249958843,2719.158690000003,17627.280756666667,15921.933069958846,12896.765786666667,28818.69885662551,1200.0,10800.0,57.0,1.0
2025-04-06,0,43059.236459038366,41410.653149385034,1648.5833096533352,68267.30371901234,390.025773333334,9821.848056666659,23291.603345679014,18866.198709999997,42157.80205567901,1200.0,10800.0,35.0,1.0
2025-04-07,0,40909.08240762553,38761.13077549719,2147.9516321283345,64963.41865288065,650.8024333333339,8124.343253333329,22353.465436213985,18106.30700333333,40459.77243954732,1200.0,10800.0,40.0,1.0
2025-04-08,0,47990.164475504265,38636.45050065092,9353.713974853341,64542.86136481481,1964.0883566666685,8108.651713333329,21290.02214814815,17244.91794,38534.94008814815,1200.0,10800.0,41.0,1.0
2025-04-09,0,48797.20706517241,39616.08312701907,9181.123938153345,65508.19527366254,2586.715970000002,4732.187686666659,22254.799773662548,18026.387816666665,40281.18759032922,1200.0,10800.0,44.0,1.0
2025-04-10,0,43783.730600838775,41980.489507812104,1803.2410930266715,70726.77255447778,393.40820666666775,12230.760399999996,23309.38137444444,18880.598913299997,42189.98028774444,1200.0,10800.0,36.0,1.0
2025-04-11,0,13329.966058428394,11858.427800903393,1471.5382575250012,29525.230087283948,439.60398333333376,21795.69380333333,15013.105617283949,12160.615549999999,27173.721167283948,1200.0,10800.0,53.0,1.0
2025-04-12,0,15268.055571475586,11357.043448587248,3911.012122888338,29207.72429485596,1287.4600133333345,18598.978906666664,15110.76474485597,12239.719443333335,27350.4841881893,1200.0,10800.0,75.0,1.0
2025-04-13,0,43041.187317991375,38949.037036173024,4092.15028181835,64604.96767469135,868.8435900000031,7269.661809999995,20672.585024691354,16744.793869999994,37417.378894691356,1200.0,10800.0,45.0,1.0
2025-04-14,0,40568.96798967433,38278.793392349326,2290.174597325006,64808.30305666665,518.6134733333345,8441.132696666658,22935.53333333333,18577.782000000003,41513.31533333333,1200.0,10800.0,43.0,1.0
2025-04-15,0,39321.02230688247,36680.887715692465,2640.1345911900094,63074.580509341555,650.5230400000022,9379.181313333323,22139.435452674898,17932.942716666665,40072.378169341566,1200.0,10800.0,44.0,1.0
2025-04-16,0,50610.615660410054,37159.88039192339,13450.735268486666,61158.618589094636,3326.7901333333325,4731.530919999997,20917.290539094647,16943.00533666667,37860.295875761316,1200.0,10800.0,35.0,1.0
2025-04-17,0,39988.811808149294,39220.75340943596,768.0583987133336,66469.48510625513,209.02399000000023,9692.902473333328,21669.811699588477,17552.547476666663,39222.359176255144,1200.0,10800.0,43.0,1.0
2025-04-18,0,12684.34459287737,11674.811513895702,1009.5330789816685,29484.157107160492,378.87952666666735,20320.20174333333,16782.724160493824,13594.00657,30376.730730493822,1199.9999999999989,10800.0,53.0,1.0
2025-04-19,0,12665.92383220867,11315.337710667,1350.5861215416699,28652.72926666667,456.15895000000086,19030.875483333333,17333.333333333332,14039.999999999996,31373.33333333333,1199.9999999999998,10800.0,48.0,1.0
2025-04-20,0,39491.90496189685,37252.225279985185,2239.6796819116644,62952.61721341563,616.2969866666665,7371.6002799999915,22313.51852674897,18073.950006666666,40387.468533415624,1200.0,10800.0,38.0,1.0
2025-04-21,0,38720.7799366671,37327.927068607096,1392.852868060005,63572.941037201635,427.2951766666681,11185.275356666663,22621.316090534972,18323.266033333333,40944.582123868306,1200.0,10800.0,34.0,1.0
2025-04-22,0,43718.705021243215,34618.69319232821,9100.011828915005,57742.95000345678,2713.840900000001,4186.059573333328,21672.642790123457,17554.84066,39227.48345012345,1200.0,10800.0,39.0,1.0
2025-04-23,0,39466.07528972223,37578.25366060222,1887.821629120005,62728.5041292181,474.8114400000013,7970.114063333325,20175.182662551433,16341.897956666666,36517.080619218104,1200.0,10800.0,44.0,1.0
2025-04-24,0,37327.594413593346,36228.25036133334,1099.344052260004,61499.522519012346,235.00910333333445,10622.664276666663,21167.16234567901,17145.4015,38312.56384567901,1200.0,10800.0,44.0,1.0
2025-04-25,0,11495.692100560998,10466.529760832665,1029.1623397283338,27425.00890666667,368.83739333333324,22816.82213333333,15666.666666666666,12690.0,28356.666666666664,1200.0,10800.0,62.0,1.0
2025-04-26,0,15191.261574248816,10593.830828212147,4597.430746036668,27190.64989773662,1671.3744066666668,25841.391813333328,15528.627847736625,12578.188556666666,28106.81640440329,1200.0,10800.0,61.0,1.0
2025-04-27,0,39307.96546542863,33123.75250885695,6184.212956571673,55742.21279390946,1507.8998133333353,4874.15049333333,20013.10902057613,16210.618306666667,36223.7273272428,1200.0,10800.0,40.0,1.0
2025-04-28,0,52732.868569184495,36775.77457344448,15957.093995740011,60857.86331522633,4378.091610000002,4579.197246666659,21235.737781893004,17200.947603333334,38436.68538522634,1200.0,10800.0,40.0,1.0
2025-04-29,0,40488.880782913424,39285.666698696754,1203.2140842166732,68113.17256547324,247.8716600000013,16853.933539999995,21441.562028806584,17367.665243333333,38809.22727213991,1200.0,10800.0,44.0,1.0
2025-04-30,0,39724.30340770042,34742.45937354042,4981.844034160003,58751.85628810699,1387.9872233333351,8119.75541666666,19806.49155144033,16043.258156666669,35849.749708107,1200.0,10800.0,46.0,1.0
2025-05-01,0,52668.281351377904,35337.26168735787,17331.01966402003,58770.12693522633,3592.5708300000065,7506.682766666664,20234.925781893002,16390.28988333333,36625.21566522633,1200.0,10800.0,38.0,1.0
2025-05-02,0,25069.615533801087,11517.56673307775,13552.048800723338,28341.565378847732,4002.6326666666664,14867.41278,16770.869292181065,13584.404126666668,30355.273418847737,1199.9999999999964,10800.0,49.0,1.0
2025-05-03,0,18243.039990403726,11681.209676002054,6561.830314401674,29325.99515119341,1511.7426800000017,18539.145896666665,18060.105971193414,14628.685836666667,32688.79180786008,1199.999999999999,10800.0,42.0,1.0
2025-05-04,0,46718.87120336437,37881.74230597936,8837.128897385011,62623.29335440329,1890.38406666667,8818.667103333331,20843.908514403294,16883.565896666667,37727.47441106996,1200.0,10800.0,43.0,1.0
2025-05-05,0,54991.541287954824,36146.82350133815,18844.71778661668,59886.50781296296,4088.496676666669,5434.409243333332,18234.671296296292,14770.08375,33004.7550462963,1200.0,10800.0,48.0,1.0
2025-05-06,0,46398.464380800026,38654.79324409335,7743.671136706678,64168.68349275719,1844.703563333337,8917.149469999997,22242.920979423863,18016.765993333334,40259.6869727572,1200.0,10800.0,45.0,1.0
2025-05-07,0,48336.60922015396,37735.293542500614,10601.315677653347,61910.63571061728,2325.850093333337,4950.743879999997,22199.453283950617,17981.557159999997,40181.01044395061,1200.0,10800.0,41.0,1.0
2025-05-08,0,45725.328495656446,42188.53023488811,3536.79826076834,66440.74634469135,1016.8368300000024,7681.480456666661,20787.315358024687,16837.72544,37625.04079802469,1200.0,10800.0,45.0,1.0
2025-05-09,0,14692.558320665332,13484.386578891997,1208.1717417733346,31115.368656666666,459.1701533333337,19940.153109999996,16500.000000000004,13365.0,29865.000000000004,1200.0,10800.0,51.0,1.0
2025-05-10,0,17299.48594716197,14148.04326193863,3151.4426852233423,31826.868041769547,995.7553166666685,17622.59986666666,16205.147325102884,13126.169333333331,29331.31665843621,1200.0,10800.0,50.0,1.0
2025-05-11,0,45064.91287883693,43925.77175466526,1139.1411241716705,70625.53534082303,341.2336700000018,11435.633793333329,21300.29693415638,17253.240516666665,38553.537450823045,1200.0,10800.0,45.0,1.0
2025-05-12,0,45178.31933351502,41924.10621807835,3254.21311543667,67828.54821526748,908.3637433333344,12747.346969999991,21359.842045267484,17301.472056666666,38661.31410193415,1200.0,10800.0,49.0,1.0
2025-05-13,0,46440.12592817932,40085.77073180098,6354.3551963783375,64535.15090753086,1321.8923000000013,9287.134096666663,18108.929530864196,14668.232919999999,32777.1624508642,1200.0,10800.0,44.0,1.0
2025-05-14,0,41723.92879122114,40623.20753751614,1100.721253704999,66586.57461086419,315.47428000000014,10014.678606666661,20385.378864197526,16512.156879999995,36897.53574419753,1200.0,10800.0,48.0,1.0
2025-05-15,0,44200.68384535775,40106.36570360775,4094.318141750004,64939.679923004114,1051.5670433333344,9383.950226666662,20222.303893004115,16380.066153333333,36602.37004633745,1200.0,10800.0,43.0,1.0
2025-05-16,0,14018.063087918232,13372.025838674897,646.0372492433349,30701.321970534977,315.429663333334,25608.470479999996,14172.499757201645,11479.724803333334,25652.224560534978,1200.0,10800.0,72.0,1.0
2025-05-17,0,17406.905754889427,13151.931742011093,4254.974012878334,30497.624428477364,1471.9564900000003,18532.764383333335,15726.404921810696,12738.387986666667,28464.79290847736,1200.0,10800.0,62.0,1.0
2025-05-18,0,46728.7093275995,42504.1943327795,4224.514994820001,68736.08357703703,1006.3332300000005,12030.069649999994,21243.04503703704,17206.866479999997,38449.911517037035,1200.0,10800.0,39.0,1.0
2025-05-19,0,41263.45455856741,39861.088587955746,1402.365970611668,66253.30556823045,267.3059733333337,15051.96606666666,20807.519341563784,16854.090666666663,37661.61000823045,1200.0,10800.0,44.0,1.0
2025-05-20,0,51792.875025378904,37539.9117899089,14252.963235470002,60541.047698312745,3924.5426866666667,5989.090299999994,20784.758868312754,16835.65468333333,37620.41355164608,1200.0,10800.0,38.0,1.0
2025-05-21,0,42797.22741272758,41311.23114710591,1485.9962656216735,67380.93564333333,371.0028166666683,12637.874753333328,19744.462666666666,15993.01476,35737.477426666665,1200.0,10800.0,52.0,1.0
2025-05-22,0,40676.19254722146,39040.76119530812,1635.4313519133354,63391.4805528395,433.6310200000012,9286.307816666662,19590.384506172835,15868.211449999999,35458.59595617284,1200.0,10800.0,45.0,1.0
2025-05-23,0,14563.056478457369,13074.217989607369,1488.8384888500002,30535.929890740736,530.9490266666671,21720.339186666668,15397.84174074074,12472.25181,27870.09355074074,1199.9999999999973,10800.0,56.0,1.0
2025-05-24,0,13951.5262208245,13628.912679187833,322.6135416366668,30872.32037798354,127.14538000000024,24427.884879999998,14826.734094650208,12009.654616666665,26836.388711316875,1200.0,10800.0,55.0,1.0
2025-05-25,0,39588.39244270925,38311.46417856758,1276.9282641416703,62673.15156839505,272.83580333333396,10429.029986666661,20904.979395061724,16933.03331,37838.01270506172,1200.0,10800.0,42.0,1.0
2025-05-26,0,49319.89150992088,37808.22652844754,11511.664981473343,60818.98504753085,2995.9287366666686,5535.06620666666,19473.756197530856,15773.74252,35247.498717530856,1200.0,10800.0,44.0,1.0
2025-05-27,0,41318.8991945066,41007.1946911516,311.7045033550022,68213.77494888888,125.27233333333422,15106.120046666663,20223.99755555555,16381.438019999998,36605.435575555544,1200.0,10800.0,52.0,1.0
2025-05-28,0,45266.8110577535,38587.19704311683,6679.614014636663,62028.04831452674,2078.958913333332,8192.49132666666,19161.53263786008,15520.841436666666,34682.37407452675,1200.0,10800.0,37.0,1.0
2025-05-29,0,43191.38541805632,40095.32961715298,3096.0558009033375,64870.114958817685,781.6316600000015,7640.949936666661,20529.864116584355,16629.189934433332,37159.054051017694,1200.0,10800.0,42.0,1.0
2025-05-30,0,15005.035167480683,13305.64079096735,1699.3943765133322,30742.284586707814,615.4665133333331,21635.364833333337,16453.431930041144,13327.279863333331,29780.71179337448,1200.0,10800.0,68.0,1.0
2025-05-31,0,14423.26143932803,12959.94277527136,1463.3186640566694,30590.30440288148,498.95505333333415,19987.31608333333,14277.693541481483,11564.931768599998,25842.62531008148,1200.0,10800.0,68.0,1.0
2025-06-01,0,88907.72753299854,44586.78391452685,44320.94361847169,66567.61501891522,10716.118733333336,1631.7879833333309,23300.628257448563,18873.50888853333,42174.1371459819,1200.0,10800.0,43.0,1.0
2025-06-02,0,74760.9661581823,50096.91834001061,24664.04781817169,75961.97249296296,5797.2998600000055,8594.547433333333,23810.090629629634,19286.173409999996,43096.264039629634,1200.0,10800.0,39.0,1.0
2025-06-03,0,66590.18905627645,49415.5923024631,17174.59675381335,74450.62720609175,4275.586923333338,5888.864939999999,24447.27047065843,19802.289081233335,44249.55955189176,1200.0,10800.0,46.0,1.0
2025-06-04,0,69695.219685141,49400.546342572656,20294.67334256835,73989.4145383539,4906.0316966666705,4888.593759999998,22955.74513168724,18594.153556666664,41549.898688353904,1200.0,10800.0,39.0,1.0
2025-06-05,0,70180.94119205313,51397.16505191811,18783.776140135018,75701.06532893004,4601.958413333338,4795.045926666662,22940.31481893004,18581.655003333333,41521.969822263374,1200.0,10800.0,44.0,1.0
2025-06-06,0,39490.24293001668,15700.169058539997,23790.073871476678,32682.126379999998,6373.744916666668,4907.541763333333,17333.333333333332,14040.0,31373.33333333333,1200.0,10800.0,45.0,1.0
2025-06-07,0,28217.75097496857,18324.777197590232,9892.973777378338,38114.86424580247,2721.048600000002,5809.336109999998,20526.649135802472,16626.5858,37153.23493580247,1200.0,10800.0,30.0,1.0
2025-06-08,0,63601.44650104041,63438.21209354874,163.23440749166656,92505.9600110288,54.544963333333264,22932.789143333324,23383.118584362135,18940.32605333333,42323.44463769547,1200.0,10800.0,71.0,1.0
2025-06-09,0,64489.81268878697,55846.06054917363,8643.752139613349,80755.29747711934,1799.9605700000027,7689.192963333328,20701.856230452668,16768.503546666667,37470.35977711933,1200.0,10800.0,57.0,1.0
2025-06-10,0,62027.353812285,60476.91684252667,1550.4369697583343,87427.39891666666,356.1284800000002,11605.082596666656,24000.0,19440.0,43440.0,1200.0,10800.0,48.0,1.0
2025-06-11,0,68085.1712149347,61627.5062244497,6457.664990485,89260.42487396667,1275.043356666667,9867.49360666666,24123.834336666667,19540.305812699997,43664.14014936666,1200.0,10800.0,50.0,1.0
2025-06-12,0,66383.77590278222,65393.21888070554,990.5570220766693,92755.66780226337,201.2727100000008,16136.680416666655,22988.78681893004,18620.917323333335,41609.70414226337,1200.0,10800.0,58.0,1.0
2025-06-13,0,25785.143289110147,21814.56619916848,3970.577089941667,42255.916361769545,941.30792,12048.086599999997,14756.96832510288,11953.144343333332,26710.112668436213,1200.0,10800.0,56.0,1.0
2025-06-14,0,23199.250344642303,23107.379415565636,91.87092907666758,44848.505380699586,21.82820666666703,15542.019103333332,16499.847810699586,13364.876726666665,29864.72453736625,1200.0,10800.0,45.0,1.0
2025-06-15,0,62713.43465321681,60796.83321690348,1916.6014363133359,87943.08922580245,352.9151233333339,13560.004549999994,21626.4494691358,17517.424069999997,39143.87353913579,1200.0,10800.0,60.0,1.0
2025-06-16,0,63739.51950725854,60974.172763265204,2765.3467439933374,87624.71715584361,676.6165433333343,11034.56103666666,24066.945065843618,19494.22550333333,43561.170569176946,1200.0,10800.0,42.0,1.0
2025-06-17,0,66244.81297847441,61940.11812488774,4304.694853586669,88839.71043053498,794.1343566666671,10438.347036666659,23992.033423868306,19433.54707333333,43425.580497201634,1200.0,10800.0,52.0,1.0
2025-06-18,0,64450.964878197665,64406.736278652665,44.228599544999454,91489.79039246915,10.897769999999866,16156.641553333324,23240.288469135798,18824.63366,42064.9221291358,1200.0,10800.0,54.0,1.0
2025-06-19,0,61191.397791616146,59949.15694540447,1242.2408462116723,87916.09816744855,327.7635166666681,15284.60681666666,24735.52667078189,20035.776603333332,44771.30327411522,1200.0,10800.0,51.0,1.0
