period,baseline,template_date,template_slot,interval_start,interval_end,decision_time,level_bound_hit_count,load_actual_kwh,pv_actual_kwh,price_actual,price_pred,grid_plan_kwh,grid_emergency_kwh,charge_bus_kwh,discharge_bus_kwh,spill_kwh,soc_before_kwh,soc_after_kwh,regular_purchase_cost,emergency_purchase_cost,realized_total_cost
formal_output,Q4_2_NOSTORAGE,2025-02-01,20,2025-02-01 03:20:00,2025-02-01 03:30:00,2025-02-01 00:00:00,0,486.6019,0.0,0.3822,0.402,540.0665066666666,0.0,0.0,0.0,53.464606666666555,1200.0,1200.0,206.41341884799994,0.0,206.41341884799994
formal_output,Q4_2_NOSTORAGE,2025-02-01,21,2025-02-01 03:30:00,2025-02-01 03:40:00,2025-02-01 00:00:00,0,498.8483,0.0,0.3962,0.4175,538.8696666666666,0.0,0.0,0.0,40.02136666666661,1200.0,1200.0,213.50016193333332,0.0,213.50016193333332
formal_output,Q4_2_NOSTORAGE,2025-02-01,22,2025-02-01 03:40:00,2025-02-01 03:50:00,2025-02-01 00:00:00,0,518.3097,0.0,0.3879,0.4191,526.20491,0.0,0.0,0.0,7.89521000000002,1200.0,1200.0,204.11488458900004,0.0,204.11488458900004
formal_output,Q4_2_NOSTORAGE,2025-02-01,23,2025-02-01 03:50:00,2025-02-01 04:00:00,2025-02-01 00:00:00,0,509.1335,0.0,0.3405,0.4048,543.1417566666667,0.0,0.0,0.0,34.008256666666625,1200.0,1200.0,184.93976814500002,0.0,184.93976814500002
formal_output,Q4_2_NOSTORAGE,2025-02-01,24,2025-02-01 04:00:00,2025-02-01 04:10:00,2025-02-01 00:00:00,0,483.6167,0.0,0.3164,0.3922,555.3586666666666,0.0,0.0,0.0,71.74196666666666,1200.0,1200.0,175.71548213333332,0.0,175.71548213333332
formal_output,Q4_2_NOSTORAGE,2025-02-01,25,2025-02-01 04:10:00,2025-02-01 04:20:00,2025-02-01 00:00:00,0,491.1868,0.0,0.3916,0.3983,545.5918566666664,0.0,0.0,0.0,54.40505666666644,1200.0,1200.0,213.65377107066658,0.0,213.65377107066658
formal_output,Q4_2_NOSTORAGE,2025-02-01,26,2025-02-01 04:20:00,2025-02-01 04:30:00,2025-02-01 00:00:00,0,504.6453,0.0,0.4109,0.3977,551.7023433333333,0.0,0.0,0.0,47.05704333333324,1200.0,1200.0,226.69449287566664,0.0,226.69449287566664
formal_output,Q4_2_NOSTORAGE,2025-02-01,27,2025-02-01 04:30:00,2025-02-01 04:40:00,2025-02-01 00:00:00,0,505.5783,0.0,0.361,0.3819,577.2059999999999,0.0,0.0,0.0,71.62769999999989,1200.0,1200.0,208.37136599999997,0.0,208.37136599999997
formal_output,Q4_2_NOSTORAGE,2025-02-01,28,2025-02-01 04:40:00,2025-02-01 04:50:00,2025-02-01 00:00:00,0,503.231,0.0,0.3799,0.3738,576.3750833333332,0.0,0.0,0.0,73.14408333333324,1200.0,1200.0,218.9648941583333,0.0,218.9648941583333
formal_output,Q4_2_NOSTORAGE,2025-02-01,29,2025-02-01 04:50:00,2025-02-01 05:00:00,2025-02-01 00:00:00,0,502.847,0.0002,0.4094,0.4078,581.4273933333334,0.0,0.0,0.0,78.58059333333341,1200.0,1200.0,238.0363748306667,0.0,238.0363748306667
formal_output,Q4_2_NOSTORAGE,2025-02-01,30,2025-02-01 05:00:00,2025-02-01 05:10:00,2025-02-01 00:00:00,0,499.6417,0.0,0.4052,0.4431,571.8389999999999,0.0,0.0,0.0,72.19729999999993,1200.0,1200.0,231.70916279999997,0.0,231.70916279999997
formal_output,Q4_2_NOSTORAGE,2025-02-01,31,2025-02-01 05:10:00,2025-02-01 05:20:00,2025-02-01 00:00:00,0,488.7836,0.0,0.3896,0.4078,563.1363133333333,0.0,0.0,0.0,74.35271333333333,1200.0,1200.0,219.39790767466667,0.0,219.39790767466667
formal_output,Q4_2_NOSTORAGE,2025-02-01,32,2025-02-01 05:20:00,2025-02-01 05:30:00,2025-02-01 00:00:00,0,498.5188,0.0033,0.3908,0.411,569.0311633333332,0.0,0.0,0.0,70.51566333333321,1200.0,1200.0,222.3773786306666,0.0,222.3773786306666
formal_output,Q4_2_NOSTORAGE,2025-02-01,33,2025-02-01 05:30:00,2025-02-01 05:40:00,2025-02-01 00:00:00,0,529.2233,0.0,0.3821,0.4424,591.832,0.0,0.0,0.0,62.6087,1200.0,1200.0,226.1390072,0.0,226.1390072
formal_output,Q4_2_NOSTORAGE,2025-02-01,34,2025-02-01 05:40:00,2025-02-01 05:50:00,2025-02-01 00:00:00,0,547.4103,0.0,0.3475,0.415,607.8375066666665,0.0,0.0,0.0,60.42720666666651,1200.0,1200.0,211.2235335666666,0.0,211.2235335666666
formal_output,Q4_2_NOSTORAGE,2025-02-01,35,2025-02-01 05:50:00,2025-02-01 06:00:00,2025-02-01 00:00:00,0,531.2274,0.0462,0.5182,0.5778,590.4853566666666,0.0,0.0,0.0,59.304156666666586,1200.0,1200.0,305.98951182466664,0.0,305.98951182466664
formal_output,Q4_2_NOSTORAGE,2025-02-01,36,2025-02-01 06:00:00,2025-02-01 06:10:00,2025-02-01 00:00:00,0,510.9833,0.0,0.8102,0.8628,571.5503333333334,0.0,0.0,0.0,60.56703333333337,1200.0,1200.0,463.0700800666667,0.0,463.0700800666667
formal_output,Q4_2_NOSTORAGE,2025-02-01,37,2025-02-01 06:10:00,2025-02-01 06:20:00,2025-02-01 00:00:00,0,535.1872,0.0,0.8756,0.9186,571.6762533333332,0.0,0.0,0.0,36.48905333333323,1200.0,1200.0,500.55972741866657,0.0,500.55972741866657
formal_output,Q4_2_NOSTORAGE,2025-02-01,38,2025-02-01 06:20:00,2025-02-01 06:30:00,2025-02-01 00:00:00,0,533.9993,0.644,0.818,0.8652,579.29828,0.0,0.0,0.0,45.94298000000003,1200.0,1200.0,473.86599304,0.0,473.86599304
formal_output,Q4_2_NOSTORAGE,2025-02-01,39,2025-02-01 06:30:00,2025-02-01 06:40:00,2025-02-01 00:00:00,0,504.52,0.0,0.7708,0.827,566.9566666666667,0.0,0.0,0.0,62.436666666666724,1200.0,1200.0,437.0101986666667,0.0,437.0101986666667
formal_output,Q4_2_NOSTORAGE,2025-02-01,40,2025-02-01 06:40:00,2025-02-01 06:50:00,2025-02-01 00:00:00,0,519.5537,0.0,0.7715,0.8144,577.2772766666667,0.0,0.0,0.0,57.723576666666645,1200.0,1200.0,445.36941894833336,0.0,445.36941894833336
formal_output,Q4_2_NOSTORAGE,2025-02-01,41,2025-02-01 06:50:00,2025-02-01 07:00:00,2025-02-01 00:00:00,0,566.415,14.9349,0.8181,0.847,615.51037,0.0,0.0,0.0,64.03027,1200.0,1200.0,503.549033697,0.0,503.549033697
formal_output,Q4_2_NOSTORAGE,2025-02-01,42,2025-02-01 07:00:00,2025-02-01 07:10:00,2025-02-01 00:00:00,0,608.7917,56.75,0.8678,0.8765,619.4150000000001,0.0,0.0,0.0,67.37330000000009,1200.0,1200.0,537.5283370000001,0.0,537.5283370000001
formal_output,Q4_2_NOSTORAGE,2025-02-01,43,2025-02-01 07:10:00,2025-02-01 07:20:00,2025-02-01 00:00:00,0,617.214,102.656,0.864,0.8308,544.5932166666664,0.0,0.0,0.0,30.035216666666372,1200.0,1200.0,470.5285391999998,0.0,470.5285391999998
formal_output,Q4_2_NOSTORAGE,2025-02-01,44,2025-02-01 07:20:00,2025-02-01 07:30:00,2025-02-01 00:00:00,0,595.3965,147.4879,0.8237,0.8187,492.5618433333333,0.0,0.0,0.0,44.653243333333336,1200.0,1200.0,405.7231903536666,0.0,405.7231903536666
formal_output,Q4_2_NOSTORAGE,2025-02-01,45,2025-02-01 07:30:00,2025-02-01 07:40:00,2025-02-01 00:00:00,0,579.5367,190.1125,0.7654,0.8326,516.2027499999998,0.0,0.0,0.0,126.77854999999983,1200.0,1200.0,395.1015848499998,0.0,395.1015848499998
formal_output,Q4_2_NOSTORAGE,2025-02-01,46,2025-02-01 07:40:00,2025-02-01 07:50:00,2025-02-01 00:00:00,0,609.0004,231.3466,0.7258,0.7834,466.5870133333333,0.0,0.0,0.0,88.93321333333327,1200.0,1200.0,338.6488542773333,0.0,338.6488542773333
formal_output,Q4_2_NOSTORAGE,2025-02-01,47,2025-02-01 07:50:00,2025-02-01 08:00:00,2025-02-01 00:00:00,0,640.2367,279.0753,0.8697,0.8891,384.70339666666666,0.0,0.0,0.0,23.54199666666665,1200.0,1200.0,334.576544081,0.0,334.576544081
formal_output,Q4_2_NOSTORAGE,2025-02-01,48,2025-02-01 08:00:00,2025-02-01 08:10:00,2025-02-01 00:00:00,0,633.9417,334.0187,1.0783,1.0877,335.82608333333326,0.0,0.0,0.0,35.90308333333331,1200.0,1200.0,362.12126565833324,0.0,362.12126565833324
formal_output,Q4_2_NOSTORAGE,2025-02-01,49,2025-02-01 08:10:00,2025-02-01 08:20:00,2025-02-01 00:00:00,0,590.9107,388.6844,1.0448,1.0753,291.24780666666646,0.0,0.0,0.0,89.02150666666643,1200.0,1200.0,304.29570840533313,0.0,304.29570840533313
formal_output,Q4_2_NOSTORAGE,2025-02-01,50,2025-02-01 08:20:00,2025-02-01 08:30:00,2025-02-01 00:00:00,0,568.5582,438.7656,0.9667,1.008,232.50385333333332,0.0,0.0,0.0,102.71125333333327,1200.0,1200.0,224.76147501733334,0.0,224.76147501733334
formal_output,Q4_2_NOSTORAGE,2025-02-01,51,2025-02-01 08:30:00,2025-02-01 08:40:00,2025-02-01 00:00:00,0,574.2283,487.9437,0.9429,0.9948,222.6288333333332,0.0,0.0,0.0,136.3442333333332,1200.0,1200.0,209.91672694999988,0.0,209.91672694999988
formal_output,Q4_2_NOSTORAGE,2025-02-01,52,2025-02-01 08:40:00,2025-02-01 08:50:00,2025-02-01 00:00:00,0,577.8523,541.8832,0.893,0.9864,145.27940666666666,0.0,0.0,0.0,109.31030666666663,1200.0,1200.0,129.73451015333333,0.0,129.73451015333333
formal_output,Q4_2_NOSTORAGE,2025-02-01,53,2025-02-01 08:50:00,2025-02-01 09:00:00,2025-02-01 00:00:00,0,649.08,586.6261,0.9266,0.9659,126.7590866666668,0.0,0.0,0.0,64.30518666666671,1200.0,1200.0,117.45496970533345,0.0,117.45496970533345
formal_output,Q4_2_NOSTORAGE,2025-02-01,54,2025-02-01 09:00:00,2025-02-01 09:10:00,2025-02-01 00:00:00,0,737.1267,621.95,0.9995,0.9624,130.65841666666677,0.0,0.0,0.0,15.481716666666784,1200.0,1200.0,130.59308745833343,0.0,130.59308745833343
formal_output,Q4_2_NOSTORAGE,2025-02-01,55,2025-02-01 09:10:00,2025-02-01 09:20:00,2025-02-01 00:00:00,0,711.2534,665.4293,0.9415,1.0042,134.58627333333334,0.0,0.0,0.0,88.7621733333333,1200.0,1200.0,126.71297634333334,0.0,126.71297634333334
formal_output,Q4_2_NOSTORAGE,2025-02-01,56,2025-02-01 09:20:00,2025-02-01 09:30:00,2025-02-01 00:00:00,0,698.3617,729.7222,0.8825,0.9788,88.31002000000001,0.0,0.0,0.0,119.67052000000001,1200.0,1200.0,77.93359265000001,0.0,77.93359265000001
formal_output,Q4_2_NOSTORAGE,2025-02-01,57,2025-02-01 09:30:00,2025-02-01 09:40:00,2025-02-01 00:00:00,0,736.3867,798.0875,0.8929,0.8845,24.84758333333309,0.0,0.0,0.0,86.54838333333305,1200.0,1200.0,22.186407158333118,0.0,22.186407158333118
formal_output,Q4_2_NOSTORAGE,2025-02-01,58,2025-02-01 09:40:00,2025-02-01 09:50:00,2025-02-01 00:00:00,0,733.2126,838.3207,0.9059,0.8496,17.02538000000004,0.0,0.0,0.0,122.13348000000008,1200.0,1200.0,15.423291742000037,0.0,15.423291742000037
formal_output,Q4_2_NOSTORAGE,2025-02-01,59,2025-02-01 09:50:00,2025-02-01 10:00:00,2025-02-01 00:00:00,0,697.1224,867.3196,0.8581,0.9332,26.16369999999995,0.0,0.0,0.0,196.36090000000002,1200.0,1200.0,22.451070969999954,0.0,22.451070969999954
formal_output,Q4_2_NOSTORAGE,2025-02-01,60,2025-02-01 10:00:00,2025-02-01 10:10:00,2025-02-01 00:00:00,0,678.5883,894.0187,0.8084,1.0579,0.0,0.0,0.0,0.0,215.43039999999996,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,61,2025-02-01 10:10:00,2025-02-01 10:20:00,2025-02-01 00:00:00,0,711.4322,911.8498,0.8605,1.0779,0.0,0.0,0.0,0.0,200.4176,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,62,2025-02-01 10:20:00,2025-02-01 10:30:00,2025-02-01 00:00:00,0,706.707,933.6272,0.8292,1.0419,0.0,0.0,0.0,0.0,226.92020000000002,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,63,2025-02-01 10:30:00,2025-02-01 10:40:00,2025-02-01 00:00:00,0,666.9933,959.2188,0.7446,1.0423,0.0,0.0,0.0,0.0,292.2255,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,64,2025-02-01 10:40:00,2025-02-01 10:50:00,2025-02-01 00:00:00,0,678.7204,979.8082,0.7982,1.0756,0.0,0.0,0.0,0.0,301.0878,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,65,2025-02-01 10:50:00,2025-02-01 11:00:00,2025-02-01 00:00:00,0,678.1305,1021.3479,0.6917,0.8057,0.0,0.0,0.0,0.0,343.2174,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,66,2025-02-01 11:00:00,2025-02-01 11:10:00,2025-02-01 00:00:00,0,652.925,1060.275,0.438,0.3884,0.0,0.0,0.0,0.0,407.35000000000014,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,67,2025-02-01 11:10:00,2025-02-01 11:20:00,2025-02-01 00:00:00,0,657.6943,1046.1778,0.3671,0.35,0.0,0.0,0.0,0.0,388.48349999999994,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,68,2025-02-01 11:20:00,2025-02-01 11:30:00,2025-02-01 00:00:00,0,656.1017,1051.3418,0.3419,0.4148,0.0,0.0,0.0,0.0,395.24009999999987,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,69,2025-02-01 11:30:00,2025-02-01 11:40:00,2025-02-01 00:00:00,0,654.535,1099.0625,0.308,0.4112,0.0,0.0,0.0,0.0,444.52750000000003,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,70,2025-02-01 11:40:00,2025-02-01 11:50:00,2025-02-01 00:00:00,0,692.2085,1136.3157,0.3563,0.4374,0.0,0.0,0.0,0.0,444.10720000000015,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,71,2025-02-01 11:50:00,2025-02-01 12:00:00,2025-02-01 00:00:00,0,680.1495,1128.4168,0.3499,0.4288,0.0,0.0,0.0,0.0,448.2673,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,72,2025-02-01 12:00:00,2025-02-01 12:10:00,2025-02-01 00:00:00,0,640.0333,1100.6562,0.2979,0.3788,0.0,0.0,0.0,0.0,460.62289999999985,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,73,2025-02-01 12:10:00,2025-02-01 12:20:00,2025-02-01 00:00:00,0,676.8414,1105.4832,0.3528,0.3606,0.0,0.0,0.0,0.0,428.6417999999999,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,74,2025-02-01 12:20:00,2025-02-01 12:30:00,2025-02-01 00:00:00,0,663.0938,1089.4811,0.4214,0.3588,0.0,0.0,0.0,0.0,426.3873,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,75,2025-02-01 12:30:00,2025-02-01 12:40:00,2025-02-01 00:00:00,0,594.0217,1052.4125,0.4077,0.3527,0.0,0.0,0.0,0.0,458.3907999999999,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,76,2025-02-01 12:40:00,2025-02-01 12:50:00,2025-02-01 00:00:00,0,601.1142,1052.0978,0.3359,0.3644,0.0,0.0,0.0,0.0,450.9836,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,77,2025-02-01 12:50:00,2025-02-01 13:00:00,2025-02-01 00:00:00,0,633.3354,1058.9897,0.4541,0.5034,0.0,0.0,0.0,0.0,425.65430000000003,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,78,2025-02-01 13:00:00,2025-02-01 13:10:00,2025-02-01 00:00:00,0,638.6817,1052.225,0.6884,0.7008,0.0,0.0,0.0,0.0,413.54329999999993,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,79,2025-02-01 13:10:00,2025-02-01 13:20:00,2025-02-01 00:00:00,0,619.3742,1041.0229,0.7168,0.7507,0.0,0.0,0.0,0.0,421.64869999999996,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,80,2025-02-01 13:20:00,2025-02-01 13:30:00,2025-02-01 00:00:00,0,606.5044,1029.2288,0.7194,0.6988,0.0,0.0,0.0,0.0,422.72440000000006,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,81,2025-02-01 13:30:00,2025-02-01 13:40:00,2025-02-01 00:00:00,0,607.0133,1017.2812,0.7375,0.6596,0.0,0.0,0.0,0.0,410.26790000000005,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,82,2025-02-01 13:40:00,2025-02-01 13:50:00,2025-02-01 00:00:00,0,606.3183,998.794,0.6413,0.7169,0.0,0.0,0.0,0.0,392.47569999999996,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,83,2025-02-01 13:50:00,2025-02-01 14:00:00,2025-02-01 00:00:00,0,624.9272,948.6343,0.6761,0.8205,0.0,0.0,0.0,0.0,323.7071000000001,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,84,2025-02-01 14:00:00,2025-02-01 14:10:00,2025-02-01 00:00:00,0,641.645,875.1875,0.8225,0.9261,0.0,0.0,0.0,0.0,233.54250000000002,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,85,2025-02-01 14:10:00,2025-02-01 14:20:00,2025-02-01 00:00:00,0,612.7234,815.6234,0.8111,1.0206,0.0,0.0,0.0,0.0,202.89999999999998,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,86,2025-02-01 14:20:00,2025-02-01 14:30:00,2025-02-01 00:00:00,0,603.2677,769.5366,0.8061,1.0622,0.0,0.0,0.0,0.0,166.26890000000003,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,87,2025-02-01 14:30:00,2025-02-01 14:40:00,2025-02-01 00:00:00,0,610.8117,727.4,0.8727,1.0917,0.0,0.0,0.0,0.0,116.5883,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,88,2025-02-01 14:40:00,2025-02-01 14:50:00,2025-02-01 00:00:00,0,571.6231,684.0674,0.8717,1.146,0.0,0.0,0.0,0.0,112.4443,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,89,2025-02-01 14:50:00,2025-02-01 15:00:00,2025-02-01 00:00:00,0,554.5942,648.3614,0.7054,0.9135,0.0,0.0,0.0,0.0,93.7672,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,90,2025-02-01 15:00:00,2025-02-01 15:10:00,2025-02-01 00:00:00,0,578.9233,614.725,0.5147,0.5321,0.0,0.0,0.0,0.0,35.80169999999998,1200.0,1200.0,0.0,0.0,0.0
formal_output,Q4_2_NOSTORAGE,2025-02-01,91,2025-02-01 15:10:00,2025-02-01 15:20:00,2025-02-01 00:00:00,0,593.822,565.3928,0.5575,0.4975,71.36408333333327,0.0,0.0,0.0,42.93488333333323,1200.0,1200.0,39.7854764583333,0.0,39.7854764583333
formal_output,Q4_2_NOSTORAGE,2025-02-01,92,2025-02-01 15:20:00,2025-02-01 15:30:00,2025-02-01 00:00:00,0,603.37,505.436,0.6606,0.5951,132.5579133333332,0.0,0.0,0.0,34.62391333333318,1200.0,1200.0,87.5677575479999,0.0,87.5677575479999
formal_output,Q4_2_NOSTORAGE,2025-02-01,93,2025-02-01 15:30:00,2025-02-01 15:40:00,2025-02-01 00:00:00,0,608.655,450.6375,0.688,0.6319,143.8895,14.127999999999986,0.0,0.0,0.0,1200.0,1200.0,98.99597599999998,48.60031999999995,147.59629599999994
formal_output,Q4_2_NOSTORAGE,2025-02-01,94,2025-02-01 15:40:00,2025-02-01 15:50:00,2025-02-01 00:00:00,0,596.7886,413.6283,0.6617,0.6274,172.28592999999978,10.87437000000017,0.0,0.0,0.0,1200.0,1200.0,114.00159988099985,35.97785314500056,149.9794530260004
formal_output,Q4_2_NOSTORAGE,2025-02-01,95,2025-02-01 15:50:00,2025-02-01 16:00:00,2025-02-01 00:00:00,0,570.111,375.9729,0.6465,0.6317,223.79745000000003,0.0,0.0,0.0,29.659350000000018,1200.0,1200.0,144.685051425,0.0,144.685051425
