template_date,period,status,solver_name,solver_version,termination_condition,mip_gap,runtime_seconds
2025-02-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022451299999829644
2025-02-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05027119999977003
2025-02-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02419049999980416
2025-02-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025503000000298925
2025-02-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024914799999805837
2025-02-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01986299999998664
2025-02-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021188400000028196
2025-02-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019173700000010285
2025-02-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023431999999957043
2025-02-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025567399999999907
2025-02-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02323579999983849
2025-02-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.027666899999985617
2025-02-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02118220000011206
2025-02-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020975500000076863
2025-02-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021695899999940593
2025-03-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.059842500000286236
2025-03-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04027070000029198
2025-03-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025861799999802315
2025-03-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021362500000122964
2025-03-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02660409999998592
2025-03-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.7014030210674553e-16,0.02519560000018828
2025-03-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020114200000080018
2025-03-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05311240000037287
2025-03-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03418020000026445
2025-03-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.026819200000318233
2025-03-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021890800000164745
2025-03-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020134799999595998
2025-03-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020577199999934237
2025-03-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021536700000069686
2025-03-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02299089999996795
2025-03-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.032649100000071485
2025-03-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021826299999702314
2025-03-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03196810000008554
2025-03-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01965199999995093
2025-03-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021022700000230543
2025-03-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020374600000195642
2025-03-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028950799999620358
2025-03-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023783300000104646
2025-03-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028438700000151584
2025-03-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024374099999931786
2025-03-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020584599999892816
2025-03-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0330338000003394
2025-03-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02831190000006245
2025-03-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.031739099999867904
2025-03-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021393200000147772
2025-03-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020385199999964243
2025-04-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030242299999827083
2025-04-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02301549999992858
2025-04-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022849500000120315
2025-04-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02235130000008212
2025-04-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04307830000016111
2025-04-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.08305890000019645
2025-04-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.034075700000357756
2025-04-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03382179999971413
2025-04-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023129500000322878
2025-04-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021707599999899685
2025-04-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021916699999565026
2025-04-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02757130000009056
2025-04-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.06336310000006051
2025-04-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02132469999969544
2025-04-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030698999999913212
2025-04-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04350010000007387
2025-04-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02239559999998164
2025-04-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023454599999695347
2025-04-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0260588999999527
2025-04-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02423590000034892
2025-04-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03304439999965325
2025-04-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.033163600000079896
2025-04-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022318499999983032
2025-04-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.031512300000031246
2025-04-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03586760000007416
2025-04-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021955100000013772
2025-04-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028190300000005664
2025-04-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04615899999998874
2025-04-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02571510000007038
2025-04-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03311889999986306
2025-05-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03192799999987983
2025-05-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.046099600000161445
2025-05-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.2020195839124443e-16,0.056565900000350666
2025-05-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022371800000200892
2025-05-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03285219999997935
2025-05-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021433300000353483
2025-05-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022404699999697186
2025-05-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02271629999995639
2025-05-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022432100000060018
2025-05-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02697570000009364
2025-05-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022420299999794224
2025-05-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020935000000008586
2025-05-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.049231699999836565
2025-05-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030032499999833817
2025-05-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030330699999922217
2025-05-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0337045000001126
2025-05-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03316229999973075
2025-05-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.08926870000004783
2025-05-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03539950000003955
2025-05-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03572669999994105
2025-05-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.038369699999748264
2025-05-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04712870000003022
2025-05-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04291960000000472
2025-05-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02116939999996248
2025-05-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025634999999965657
2025-05-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03401510000003327
2025-05-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.032520499999918684
2025-05-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0300108999999793
2025-05-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03124580000030619
2025-05-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030825699999695644
2025-05-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02707620000001043
2025-06-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021315499999673193
2025-06-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02508429999988948
2025-06-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02067540000007284
2025-06-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02030079999985901
2025-06-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,3.2327147265009174e-16,0.01873860000023342
2025-06-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01920010000003458
2025-06-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.060226999999940745
2025-06-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04629590000013195
2025-06-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02152059999980338
2025-06-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025735100000019884
2025-06-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01927560000012818
2025-06-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.016731700000036653
2025-06-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01759650000030888
2025-06-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.036510899999939284
2025-06-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.047290800000155286
2025-06-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018418300000121235
2025-06-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023453100000097038
2025-06-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,2.9675936449172763e-16,0.013198799999827315
2025-06-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.578559904509301e-16,0.018359700000019075
2025-06-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01852450000023964
2025-06-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02564689999962866
2025-06-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.07010229999968942
2025-06-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020144300000083604
2025-06-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020224899999902846
2025-06-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024605699999938224
2025-06-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022680300000047282
2025-06-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019612100000358623
2025-06-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05267830000002505
2025-06-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.08718839999983174
2025-06-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019245299999965937
2025-07-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019655099999908998
2025-07-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.4046216546598714e-16,0.019322699999975157
2025-07-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017967400000088674
2025-07-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0198737999999139
2025-07-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0335147999999208
2025-07-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0276518999999098
2025-07-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02522529999987455
2025-07-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02362889999994877
2025-07-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01887669999996433
2025-07-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01883670000006532
2025-07-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020396400000208814
2025-07-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0209831000001941
2025-07-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.024445200000172917
2025-07-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022248400000080437
2025-07-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017785600000024715
2025-07-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019882099999904312
2025-07-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.519344596052189e-16,0.019604399999934685
2025-07-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01845229999980802
2025-07-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025853900000129215
2025-07-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028461200000037934
2025-07-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019413900000017748
2025-07-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018089099999997416
2025-07-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01895490000015343
2025-07-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019001500000285887
2025-07-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017661800000041694
2025-07-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022625500000231114
2025-07-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0265279999998711
2025-07-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018372200000158045
2025-07-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02290290000019013
2025-07-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02127810000001773
2025-07-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018690200000037294
2025-08-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.023996400000214635
2025-08-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04754170000023805
2025-08-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0695835999999872
2025-08-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02786310000010417
2025-08-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.033785099999931845
2025-08-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.031064400000104797
2025-08-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019261599999936152
2025-08-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05113810000011654
2025-08-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.026053800000227056
2025-08-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03629799999998795
2025-08-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028167299999950046
2025-08-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02229910000005475
2025-08-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021995800000240706
2025-08-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.032339999999749125
2025-08-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.03505889999996725
2025-08-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02080000000023574
2025-08-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.043651800000134244
2025-08-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.042522700000063196
2025-08-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02098039999964385
2025-08-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.031908499999644846
2025-08-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018537899999955698
2025-08-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018949199999951816
2025-08-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.01893500000005588
2025-08-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05468689999997878
2025-08-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020606100000350125
2025-08-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.017196899999817106
2025-08-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02027959999986706
2025-08-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020496199999797682
2025-08-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018007200000283774
2025-08-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02439349999986007
2025-08-31,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02676400000018475
2025-09-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.032827200000156154
2025-09-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02943279999999504
2025-09-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0345500000003085
2025-09-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,1.9576604323407745e-16,0.032267099999899074
2025-09-05,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05020580000018526
2025-09-06,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02672500000016953
2025-09-07,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.028734200000144483
2025-09-08,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.030315400000290538
2025-09-09,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.022880500000155735
2025-09-10,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.05493539999997665
2025-09-11,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02131299999973635
2025-09-12,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04042409999965457
2025-09-13,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.0611682000003384
2025-09-14,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.06598590000021431
2025-09-15,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019118100000014238
2025-09-16,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.031026900000142632
2025-09-17,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021056300000054762
2025-09-18,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020063500000105705
2025-09-19,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019428399999924295
2025-09-20,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.04787949999990815
2025-09-21,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.025425199999972392
2025-09-22,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.029799200000070414
2025-09-23,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020875700000033248
2025-09-24,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02164679999987129
2025-09-25,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.02180369999996401
2025-09-26,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.037446900000304595
2025-09-27,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018633800000316114
2025-09-28,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.021125599999777478
2025-09-29,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018379099999947357
2025-09-30,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.020128200000272045
2025-10-01,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.019559800000024552
2025-10-02,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.07128519999969285
2025-10-03,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.032126699999935227
2025-10-04,formal_output,OPTIMAL,HiGHS,1.15.1,Optimal,0.0,0.018829099999948085
