template_date,template_slot,interval_start,interval_end,soc_before,soc_after,price,pv_forecast_source,issue_datetime,load_actual_kwh,pv_actual_kwh,planned_purchase_cost,fulfilled_normal_purchase_cost,cancelled_purchase_principal,downward_adjustment_penalty,upward_adjustment_cost,regular_purchase_cost,emergency_purchase_cost,total_cost,cost_semantics,grid_plan_kwh,grid_final_kwh,charge_bus_kwh,discharge_bus_kwh,grid_emergency_kwh,spill_kwh,adjust_down_kwh,adjust_up_kwh
2025-02-01,32,2025-02-01 05:20:00,2025-02-01 05:30:00,10050.0,10050.0,0.3908,attachment3,2025-02-01 00:00:00,498.5188,0.0033,222.37892880399997,222.37892880399997,0.0,0.0,0.0,222.37892880399997,0.0,222.37892880399997,MODEL_B,569.03513,569.03513,0.0,0.0,0.0,70.51962999999998,0.0,0.0
2025-02-01,33,2025-02-01 05:30:00,2025-02-01 05:40:00,10050.0,10050.0,0.3821,attachment3,2025-02-01 00:00:00,529.2233,0.0,226.13900720000004,226.13900720000004,0.0,0.0,0.0,226.13900720000004,0.0,226.13900720000004,MODEL_B,591.8320000000001,591.8320000000001,0.0,0.0,0.0,62.60870000000011,0.0,0.0
2025-02-01,34,2025-02-01 05:40:00,2025-02-01 05:50:00,10050.0,10800.0,0.3475,attachment3,2025-02-01 00:00:00,547.4103,0.0,500.8068668999999,500.8068668999999,0.0,0.0,0.0,500.8068668999999,0.0,500.8068668999999,MODEL_B,1441.1708399999998,1441.1708399999998,833.3333333333333,0.0,0.0,60.42720666666651,0.0,0.0
2025-02-01,35,2025-02-01 05:50:00,2025-02-01 06:00:00,10800.0,10800.0,0.5182,attachment3,2025-02-01 00:00:00,531.2274,0.0462,306.0181510113333,306.0181510113333,0.0,0.0,0.0,306.0181510113333,0.0,306.0181510113333,MODEL_B,590.5406233333333,590.5406233333333,0.0,-0.0,0.0,59.359423333333325,0.0,0.0
2025-02-01,36,2025-02-01 06:00:00,2025-02-01 06:10:00,10800.0,10164.944074074074,0.8102,attachment3,2025-02-01 00:00:00,510.9833,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,571.5503333333336,0.0,60.5670333333336,0.0,-0.0
2025-02-01,37,2025-02-01 06:10:00,2025-02-01 06:20:00,10164.944074074074,9540.606835802462,0.8756,attachment3,2025-02-01 00:00:00,535.1872,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,561.90351444445,0.0,26.716314444450063,0.0,-0.0
2025-02-01,38,2025-02-01 06:20:00,2025-02-01 06:30:00,9540.606835802462,8917.804037037036,0.818,attachment3,2025-02-01 00:00:00,533.9993,0.644,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,560.5225188888833,0.0,27.167218888883326,0.0,-0.0
2025-02-01,39,2025-02-01 06:30:00,2025-02-01 06:40:00,8917.804037037036,8320.42798148148,0.7708,attachment3,2025-02-01 00:00:00,504.52,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,537.63845,0.0,33.11845000000005,0.0,-0.0
2025-02-01,40,2025-02-01 06:40:00,2025-02-01 06:50:00,8320.42798148148,7722.443180246906,0.7715,attachment3,2025-02-01 00:00:00,519.5537,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,538.1863211111167,0.0,18.63262111111669,0.0,-0.0
2025-02-01,41,2025-02-01 06:50:00,2025-02-01 07:00:00,7722.443180246906,7078.103337037036,0.8181,attachment3,2025-02-01 00:00:00,566.415,14.9349,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,579.9058588888834,0.0,28.425758888883365,0.0,-0.0
2025-02-01,42,2025-02-01 07:00:00,2025-02-01 07:10:00,7078.103337037036,6391.96104074074,0.8678,attachment3,2025-02-01 06:00:00,608.7917,56.75,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,617.5280666666667,0.0,65.48636666666675,0.0,-0.0
2025-02-01,43,2025-02-01 07:10:00,2025-02-01 07:20:00,6391.96104074074,5789.498330864203,0.864,attachment3,2025-02-01 06:00:00,617.214,102.656,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,542.2164388888832,0.0,27.65843888888321,0.0,-0.0
2025-02-01,44,2025-02-01 07:20:00,2025-02-01 07:30:00,5789.498330864203,5245.644566666666,0.8237,attachment3,2025-02-01 06:00:00,595.3965,147.4879,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,489.4683877777833,0.0,41.5597877777833,0.0,-0.0
2025-02-01,45,2025-02-01 07:30:00,2025-02-01 07:40:00,5245.644566666666,4676.971418518518,0.7654,attachment3,2025-02-01 06:00:00,579.5367,190.1125,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,511.80583333333334,0.0,122.38163333333335,0.0,-0.0
2025-02-01,46,2025-02-01 07:40:00,2025-02-01 07:50:00,4676.971418518518,4166.6768604938325,0.7258,attachment3,2025-02-01 06:00:00,609.0004,231.3466,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,459.2651022222166,0.0,81.61130222221658,0.0,-0.0
2025-02-01,47,2025-02-01 07:50:00,2025-02-01 08:00:00,4166.6768604938325,3757.4693333333325,0.8697,attachment3,2025-02-01 06:00:00,640.2367,279.0753,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,368.2867744444501,0.0,7.125374444450074,0.0,-0.0
2025-02-01,48,2025-02-01 08:00:00,2025-02-01 08:10:00,3757.4693333333325,3410.704962962962,1.0783,attachment3,2025-02-01 06:00:00,633.9417,334.0187,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,312.0879333333334,0.0,12.164933333333465,0.0,-0.0
2025-02-01,49,2025-02-01 08:10:00,2025-02-01 08:20:00,3410.704962962962,3107.690751851851,1.0448,attachment3,2025-02-01 06:00:00,590.9107,388.6844,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,272.71278999999976,0.0,70.48648999999972,0.0,-0.0
2025-02-01,50,2025-02-01 08:20:00,2025-02-01 08:30:00,3107.690751851851,2865.434692592592,0.9667,attachment3,2025-02-01 06:00:00,568.5582,438.7656,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,218.0304533333333,0.0,88.23785333333325,0.0,-0.0
2025-02-01,51,2025-02-01 08:30:00,2025-02-01 08:40:00,2865.434692592592,2633.715322222222,0.9429,attachment3,2025-02-01 06:00:00,574.2283,487.9437,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,208.5474333333333,0.0,122.26283333333328,0.0,-0.0
2025-02-01,52,2025-02-01 08:40:00,2025-02-01 08:50:00,2633.715322222222,2479.174222222222,0.893,attachment3,2025-02-01 06:00:00,577.8523,541.8832,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,139.08699000000001,0.0,103.11788999999999,0.0,-0.0
2025-02-01,53,2025-02-01 08:50:00,2025-02-01 09:00:00,2479.174222222222,2349.8189222222218,0.9266,attachment3,2025-02-01 06:00:00,649.08,586.6261,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,116.41977000000009,0.0,53.965869999999995,0.0,-0.0
2025-02-01,54,2025-02-01 09:00:00,2025-02-01 09:10:00,2349.8189222222218,2240.0661259259255,0.9995,attachment3,2025-02-01 06:00:00,737.1267,621.95,0.0,0.0,0.0,0.0,-0.0,0.0,81.95491870833331,81.95491870833331,MODEL_B,0.0,-0.0,0.0,98.77751666666666,16.399183333333326,0.0,0.0,-0.0
2025-02-01,55,2025-02-01 09:10:00,2025-02-01 09:20:00,2240.0661259259255,2156.0846709876478,0.9415,attachment3,2025-02-01 06:00:00,711.2534,665.4293,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,75.58330944445004,0.0,29.759209444449993,0.0,-0.0
2025-02-01,56,2025-02-01 09:20:00,2025-02-01 09:30:00,2156.0846709876478,2141.124735185185,0.8825,attachment3,2025-02-01 06:00:00,698.3617,729.7222,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,0.0,13.463942222216474,0.0,44.824442222216476,0.0,-0.0
2025-02-01,57,2025-02-01 09:30:00,2025-02-01 09:40:00,2141.124735185185,2196.532072685185,0.8929,attachment3,2025-02-01 06:00:00,736.3867,798.0875,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,61.56370833333358,0.0,0.0,0.13709166666637884,0.0,-0.0
2025-02-01,58,2025-02-01 09:40:00,2025-02-01 09:50:00,2196.532072685185,2280.37969568518,0.9059,attachment3,2025-02-01 06:00:00,733.2126,838.3207,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,93.16402555554998,0.0,0.0,11.944074444450052,0.0,-0.0
2025-02-01,59,2025-02-01 09:50:00,2025-02-01 10:00:00,2280.37969568518,2372.006013185185,0.8581,attachment3,2025-02-01 06:00:00,697.1224,867.3196,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,101.80701944445002,0.0,0.0,68.39018055555005,0.0,-0.0
2025-02-01,60,2025-02-01 10:00:00,2025-02-01 10:10:00,2372.006013185185,2538.682428185185,0.8084,attachment3,2025-02-01 06:00:00,678.5883,894.0187,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,185.19601666666665,0.0,0.0,30.234383333333312,0.0,-0.0
2025-02-01,61,2025-02-01 10:10:00,2025-02-01 10:20:00,2538.682428185185,2743.49014918519,0.8605,attachment3,2025-02-01 06:00:00,711.4322,911.8498,0.0,0.0,0.0,0.0,-0.0,0.0,116.79796444724576,116.79796444724576,MODEL_B,0.0,-0.0,227.5641344444499,0.0,27.146534444449912,0.0,0.0,-0.0
2025-02-01,62,2025-02-01 10:20:00,2025-02-01 10:30:00,2743.49014918519,2963.9600611851847,0.8292,attachment3,2025-02-01 06:00:00,706.707,933.6272,0.0,0.0,0.0,0.0,-0.0,0.0,74.82024541330925,74.82024541330925,MODEL_B,0.0,-0.0,244.9665688888831,0.0,18.04636888888308,0.0,0.0,-0.0
2025-02-01,63,2025-02-01 10:30:00,2025-02-01 10:40:00,2963.9600611851847,3192.4451911851847,0.7446,attachment3,2025-02-01 06:00:00,666.9933,959.2188,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,253.87236666666672,0.0,0.0,38.35313333333329,0.0,-0.0
2025-02-01,64,2025-02-01 10:40:00,2025-02-01 10:50:00,3192.4451911851847,3452.5306811851897,0.7982,attachment3,2025-02-01 06:00:00,678.7204,979.8082,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,288.9838777777835,0.0,0.0,12.10392222221651,0.0,-0.0
2025-02-01,65,2025-02-01 10:50:00,2025-02-01 11:00:00,3452.5306811851897,3754.306020185185,0.6917,attachment3,2025-02-01 06:00:00,678.1305,1021.3479,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,335.3059322222167,0.0,0.0,7.911467777783287,0.0,-0.0
2025-02-01,66,2025-02-01 11:00:00,2025-02-01 11:10:00,3754.306020185185,4054.666140185185,0.438,attachment3,2025-02-01 06:00:00,652.925,1060.275,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,333.7334666666668,0.0,0.0,73.61653333333334,0.0,-0.0
2025-02-01,67,2025-02-01 11:10:00,2025-02-01 11:20:00,4054.666140185185,4375.6787221851855,0.3671,attachment3,2025-02-01 06:00:00,657.6943,1046.1778,164.80402850672428,-0.0,164.80402850672428,82.40201425336214,0.0,82.40201425336214,0.0,82.40201425336214,MODEL_B,448.9349727777834,-0.0,356.6806466666666,0.0,0.0,31.80285333333336,448.9349727777834,0.0
2025-02-01,68,2025-02-01 11:20:00,2025-02-01 11:30:00,4375.6787221851855,4731.370995185185,0.3419,attachment3,2025-02-01 06:00:00,656.1017,1051.3418,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,395.2136366666666,0.0,0.0,0.0264633333333677,0.0,-0.0
2025-02-01,69,2025-02-01 11:30:00,2025-02-01 11:40:00,4731.370995185185,5082.045315185185,0.308,attachment3,2025-02-01 06:00:00,654.535,1099.0625,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,389.63813333333337,0.0,0.0,54.889366666666774,0.0,-0.0
2025-02-01,70,2025-02-01 11:40:00,2025-02-01 11:50:00,5082.045315185185,5392.037304185185,0.3563,attachment3,2025-02-01 06:00:00,692.2085,1136.3157,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,344.43554333333327,0.0,0.0,99.67165666666688,0.0,-0.0
2025-02-01,71,2025-02-01 11:50:00,2025-02-01 12:00:00,5392.037304185185,5736.551787185185,0.3499,attachment3,2025-02-01 06:00:00,680.1495,1128.4168,30.54132366672719,-0.0,30.54132366672719,15.270661833363596,0.0,15.270661833363596,0.0,15.270661833363596,MODEL_B,87.28586358024347,-0.0,382.79386999999997,0.0,0.0,65.47343000000001,87.28586358024347,0.0
2025-02-01,72,2025-02-01 12:00:00,2025-02-01 12:10:00,5736.551787185185,6486.551787185185,0.2979,attachment3,2025-02-01 06:00:00,640.0333,1100.6562,130.62068467500004,118.459969755,12.160714920000029,6.080357460000014,0.0,124.54032721500002,0.0,124.54032721500002,MODEL_B,438.47158333333346,397.6501166666667,833.3333333333333,0.0,0.0,24.939683333333278,40.821466666666765,0.0
2025-02-01,73,2025-02-01 12:10:00,2025-02-01 12:20:00,6486.551787185185,7160.24790350001,0.3528,attachment3,2025-02-01 06:00:00,676.8414,1105.4832,175.08716475600005,123.9719705114092,51.11519424459085,25.557597122295427,0.0,149.52956763370463,0.0,149.52956763370463,MODEL_B,496.2788116666668,351.3944742386882,748.5512403498049,0.0,0.0,31.48503388888321,144.8843374279786,0.0
2025-02-01,74,2025-02-01 12:20:00,2025-02-01 12:30:00,7160.24790350001,7489.990193500004,0.4214,attachment3,2025-02-01 06:00:00,663.0938,1089.4811,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,MODEL_B,0.0,-0.0,366.3803222222167,0.0,0.0,60.00697777778328,0.0,-0.0
2025-02-01,75,2025-02-01 12:30:00,2025-02-01 12:40:00,7489.990193500004,8239.990193500005,0.4077,attachment3,2025-02-01 06:00:00,594.0217,1052.4125,223.42366680750007,183.19843554750005,40.225231260000015,20.112615630000008,0.0,203.31105117750008,0.0,203.31105117750008,MODEL_B,548.0099750000002,449.34617500000013,833.3333333333333,0.0,0.0,74.40364166666677,98.66380000000004,0.0
2025-02-01,76,2025-02-01 12:40:00,2025-02-01 12:50:00,8239.990193500005,8989.990193500005,0.3359,attachment3,2025-02-01 06:00:00,601.1142,1052.0978,188.87055962933337,149.2529759537759,39.61758367555747,19.808791837778735,0.0,169.06176779155462,0.0,169.06176779155462,MODEL_B,562.2821066666668,444.3375288888833,833.3333333333333,0.0,0.0,61.987795555550065,117.94457777778348,0.0
